dataset_id,query,treatment_case,bf_cost_multiplier,model,seed_count,median_adjusted_speedup_vs_baseline,geomean_adjusted_speedup_vs_baseline,seed_win_rate
tpcds_sf50_t1,Q04,2,4,direct_add,20,0.895816033,0.894389475,0
tpcds_sf50_t1,Q04,2,8,cpu_share,20,0.736717756,0.734936394,0
tpcds_sf50_t1,Q04,2,8,direct_add,20,0.747597003,0.745788445,0
tpcds_sf50_t1,Q04,4,1,cpu_share,20,1.04755461,1.04610768,1
tpcds_sf50_t1,Q04,4,1,direct_add,20,1.04755461,1.04610768,1
tpcds_sf50_t1,Q04,4,1.5,cpu_share,20,0.980986927,0.97999045,0.15
tpcds_sf50_t1,Q04,4,1.5,direct_add,20,0.983990505,0.983019285,0.2
tpcds_sf50_t1,Q04,4,2,cpu_share,20,0.922374405,0.921735224,0
tpcds_sf50_t1,Q04,4,2,direct_add,20,0.927699434,0.927108678,0
tpcds_sf50_t1,Q04,4,4,cpu_share,20,0.745412568,0.744674401,0
tpcds_sf50_t1,Q04,4,4,direct_add,20,0.755813807,0.755284098,0
tpcds_sf50_t1,Q04,4,8,cpu_share,20,0.537808943,0.537993263,0
tpcds_sf50_t1,Q04,4,8,direct_add,20,0.551062359,0.551041652,0
tpcds_sf50_t1,Q05,2,1,cpu_share,20,1.305177,1.30161091,1
tpcds_sf50_t1,Q05,2,1,direct_add,20,1.305177,1.30161091,1
tpcds_sf50_t1,Q05,2,1.5,cpu_share,20,1.27342855,1.27023395,1
tpcds_sf50_t1,Q05,2,1.5,direct_add,20,1.27591977,1.27272892,1
tpcds_sf50_t1,Q05,2,2,cpu_share,20,1.24318799,1.2403343,1
tpcds_sf50_t1,Q05,2,2,direct_add,20,1.24794547,1.245101,1
tpcds_sf50_t1,Q05,2,4,cpu_share,20,1.13534246,1.13360161,1
tpcds_sf50_t1,Q05,2,4,direct_add,20,1.1473259,1.1456268,1
tpcds_sf50_t1,Q05,2,8,cpu_share,20,0.967485381,0.967154951,0.05
tpcds_sf50_t1,Q05,2,8,direct_add,20,0.988004132,0.987795326,0.3
tpcds_sf50_t1,Q05,4,1,cpu_share,20,1.30435957,1.31072789,1
tpcds_sf50_t1,Q05,4,1,direct_add,20,1.30435957,1.31072789,1
tpcds_sf50_t1,Q05,4,1.5,cpu_share,20,1.27290938,1.27911775,1
tpcds_sf50_t1,Q05,4,1.5,direct_add,20,1.27553846,1.28171336,1
tpcds_sf50_t1,Q05,4,2,cpu_share,20,1.24294014,1.24899641,1
tpcds_sf50_t1,Q05,4,2,direct_add,20,1.24796351,1.2539556,1
tpcds_sf50_t1,Q05,4,4,cpu_share,20,1.13596058,1.14147658,1
tpcds_sf50_t1,Q05,4,4,direct_add,20,1.14863746,1.15398936,1
tpcds_sf50_t1,Q05,4,8,cpu_share,20,0.969134709,0.973816185,0.1
tpcds_sf50_t1,Q05,4,8,direct_add,20,0.990904864,0.995298796,0.4
tpcds_sf50_t1,Q06,2,1,cpu_share,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,1,direct_add,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,1.5,cpu_share,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,1.5,direct_add,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,2,cpu_share,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,2,direct_add,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,4,cpu_share,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,4,direct_add,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,8,cpu_share,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,2,8,direct_add,20,1,1.00340599,0.45
tpcds_sf50_t1,Q06,4,1,cpu_share,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,1,direct_add,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,1.5,cpu_share,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,1.5,direct_add,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,2,cpu_share,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,2,direct_add,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,4,cpu_share,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,4,direct_add,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,8,cpu_share,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q06,4,8,direct_add,20,0.999383471,0.998285538,0.45
tpcds_sf50_t1,Q07,2,1,cpu_share,20,1.92689076,1.8016674,1
tpcds_sf50_t1,Q07,2,1,direct_add,20,1.92689076,1.8016674,1
tpcds_sf50_t1,Q07,2,1.5,cpu_share,20,1.78090845,1.67615932,1
tpcds_sf50_t1,Q07,2,1.5,direct_add,20,1.79587197,1.6889182,1
tpcds_sf50_t1,Q07,2,2,cpu_share,20,1.65548778,1.56718433,1
tpcds_sf50_t1,Q07,2,2,direct_add,20,1.68153608,1.58959491,1
tpcds_sf50_t1,Q07,2,4,cpu_share,20,1.29163397,1.24455234,0.75
tpcds_sf50_t1,Q07,2,4,direct_add,20,1.34022855,1.28756067,0.75
tpcds_sf50_t1,Q07,2,8,cpu_share,20,0.909237752,0.882620515,0.4
tpcds_sf50_t1,Q07,2,8,direct_add,20,0.967280625,0.933969361,0.4
tpcds_sf50_t1,Q07,4,1,cpu_share,20,1.95982906,1.80025738,1
tpcds_sf50_t1,Q07,4,1,direct_add,20,1.95982906,1.80025738,1
tpcds_sf50_t1,Q07,4,1.5,cpu_share,20,1.80192976,1.66680636,1
tpcds_sf50_t1,Q07,4,1.5,direct_add,20,1.8170124,1.68033455,1
tpcds_sf50_t1,Q07,4,2,cpu_share,20,1.66757671,1.55194456,1
tpcds_sf50_t1,Q07,4,2,direct_add,20,1.6935972,1.5755242,1
tpcds_sf50_t1,Q07,4,4,cpu_share,20,1.28448812,1.21730437,0.75
tpcds_sf50_t1,Q07,4,4,direct_add,20,1.33177328,1.26152631,0.75
tpcds_sf50_t1,Q07,4,8,cpu_share,20,0.891091012,0.851373071,0.4
tpcds_sf50_t1,Q07,4,8,direct_add,20,0.941224005,0.902795855,0.4
tpcds_sf50_t1,Q08,2,1,cpu_share,20,1.61578575,1.60703445,1
tpcds_sf50_t1,Q08,2,1,direct_add,20,1.61578575,1.60703445,1
tpcds_sf50_t1,Q08,2,1.5,cpu_share,20,1.5789909,1.57062956,1
tpcds_sf50_t1,Q08,2,1.5,direct_add,20,1.58133335,1.57307581,1
tpcds_sf50_t1,Q08,2,2,cpu_share,20,1.54383462,1.53583769,1
tpcds_sf50_t1,Q08,2,2,direct_add,20,1.54831969,1.54052284,1
tpcds_sf50_t1,Q08,2,4,cpu_share,20,1.41758512,1.41083078,1
tpcds_sf50_t1,Q08,2,4,direct_add,20,1.42898879,1.42275541,1
tpcds_sf50_t1,Q08,2,8,cpu_share,20,1.21849534,1.21332229,1
tpcds_sf50_t1,Q08,2,8,direct_add,20,1.23889664,1.23407862,1
tpcds_sf50_t1,Q08,4,1,cpu_share,20,1.58130081,1.58243478,1
tpcds_sf50_t1,Q08,4,1,direct_add,20,1.58130081,1.58243478,1
tpcds_sf50_t1,Q08,4,1.5,cpu_share,20,1.5075899,1.50870512,1
tpcds_sf50_t1,Q08,4,1.5,direct_add,20,1.51250896,1.51372732,1
tpcds_sf50_t1,Q08,4,2,cpu_share,20,1.44044495,1.44154022,1
tpcds_sf50_t1,Q08,4,2,direct_add,20,1.44945301,1.4507382,1
tpcds_sf50_t1,Q08,4,4,cpu_share,20,1.22263161,1.22364322,1
tpcds_sf50_t1,Q08,4,4,direct_add,20,1.24229086,1.24372461,1
tpcds_sf50_t1,Q08,4,8,cpu_share,20,0.938735644,0.939594615,0
tpcds_sf50_t1,Q08,4,8,direct_add,20,0.967378032,0.967587327,0
tpcds_sf50_t1,Q09,2,1,cpu_share,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,1,direct_add,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,1.5,cpu_share,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,1.5,direct_add,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,2,cpu_share,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,2,direct_add,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,4,cpu_share,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,4,direct_add,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,8,cpu_share,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,2,8,direct_add,20,1,0.99987389,0.4
tpcds_sf50_t1,Q09,4,1,cpu_share,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,1,direct_add,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,1.5,cpu_share,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,1.5,direct_add,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,2,cpu_share,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,2,direct_add,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,4,cpu_share,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,4,direct_add,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,8,cpu_share,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q09,4,8,direct_add,20,0.999678663,1.00064363,0.4
tpcds_sf50_t1,Q10,2,1,cpu_share,20,1,1.00232716,0.3
tpcds_sf50_t1,Q10,2,1,direct_add,20,1,1.00232716,0.3
tpcds_sf50_t1,Q10,2,1.5,cpu_share,20,0.99980773,1.0021349,0.3
tpcds_sf50_t1,Q10,2,1.5,direct_add,20,0.999819979,1.00214658,0.3
tpcds_sf50_t1,Q10,2,2,cpu_share,20,0.999615534,1.0019427,0.3
tpcds_sf50_t1,Q10,2,2,direct_add,20,0.999640022,1.00196606,0.3
tpcds_sf50_t1,Q10,2,4,cpu_share,20,0.998847487,1.00117467,0.3
tpcds_sf50_t1,Q10,2,4,direct_add,20,0.998920843,1.00124463,0.3
tpcds_sf50_t1,Q10,2,8,cpu_share,20,0.997314929,0.999642141,0.3
tpcds_sf50_t1,Q10,2,8,direct_add,20,0.997485585,0.999804897,0.3
tpcds_sf50_t1,Q10,4,1,cpu_share,20,1.99842767,2.00313368,1
tpcds_sf50_t1,Q10,4,1,direct_add,20,1.99842767,2.00313368,1
tpcds_sf50_t1,Q10,4,1.5,cpu_share,20,1.91084026,1.91501701,1
tpcds_sf50_t1,Q10,4,1.5,direct_add,20,1.92067004,1.924466,1
tpcds_sf50_t1,Q10,4,2,cpu_share,20,1.83145186,1.83433029,1
tpcds_sf50_t1,Q10,4,2,direct_add,20,1.84739324,1.85174639,1
tpcds_sf50_t1,Q10,4,4,cpu_share,20,1.57131406,1.56979373,1
tpcds_sf50_t1,Q10,4,4,direct_add,20,1.60597499,1.60862495,1
tpcds_sf50_t1,Q10,4,8,cpu_share,20,1.21853699,1.21842299,1
tpcds_sf50_t1,Q10,4,8,direct_add,20,1.27072111,1.27410326,1
tpcds_sf50_t1,Q11,2,1,cpu_share,20,1.07804994,1.07671308,1
tpcds_sf50_t1,Q11,2,1,direct_add,20,1.07804994,1.07671308,1
tpcds_sf50_t1,Q11,2,1.5,cpu_share,20,1.03895021,1.03796522,1
tpcds_sf50_t1,Q11,2,1.5,direct_add,20,1.04088446,1.03986641,1
tpcds_sf50_t1,Q11,2,2,cpu_share,20,1.00236718,1.00190966,0.55
tpcds_sf50_t1,Q11,2,2,direct_add,20,1.00601611,1.00545848,0.7
tpcds_sf50_t1,Q11,2,4,cpu_share,20,0.87797599,0.879682654,0
tpcds_sf50_t1,Q11,2,4,direct_add,20,0.886253038,0.887937434,0
tpcds_sf50_t1,Q11,2,8,cpu_share,20,0.704550491,0.707151482,0
tpcds_sf50_t1,Q11,2,8,direct_add,20,0.717370775,0.719700767,0
tpcds_sf50_t1,Q11,4,1,cpu_share,20,1.07623062,1.07673435,1
tpcds_sf50_t1,Q11,4,1,direct_add,20,1.07623062,1.07673435,1
tpcds_sf50_t1,Q11,4,1.5,cpu_share,20,0.993190453,0.994354339,0.5
tpcds_sf50_t1,Q11,4,1.5,direct_add,20,0.997042576,0.998262638,0.5
tpcds_sf50_t1,Q11,4,2,cpu_share,20,0.922515117,0.923685446,0
tpcds_sf50_t1,Q11,4,2,direct_add,20,0.929184007,0.93045332,0
tpcds_sf50_t1,Q11,4,4,cpu_share,20,0.71813734,0.719229626,0
tpcds_sf50_t1,Q11,4,4,direct_add,20,0.730379412,0.731661639,0
tpcds_sf50_t1,Q11,4,8,cpu_share,20,0.497412909,0.49853819,0
tpcds_sf50_t1,Q11,4,8,direct_add,20,0.510980699,0.512626385,0
tpcds_sf50_t1,Q12,2,1,cpu_share,20,1.37804878,1.42559203,1
tpcds_sf50_t1,Q12,2,1,direct_add,20,1.37804878,1.42559203,1
tpcds_sf50_t1,Q12,2,1.5,cpu_share,20,1.33639666,1.37901251,1
tpcds_sf50_t1,Q12,2,1.5,direct_add,20,1.34485257,1.38838504,1
tpcds_sf50_t1,Q12,2,2,cpu_share,20,1.29718875,1.33538777,1
tpcds_sf50_t1,Q12,2,2,direct_add,20,1.31321809,1.35307448,1
tpcds_sf50_t1,Q12,2,4,cpu_share,20,1.16094796,1.18543699,1
tpcds_sf50_t1,Q12,2,4,direct_add,20,1.20028281,1.22816085,1
tpcds_sf50_t1,Q12,2,8,cpu_share,20,0.959419808,0.968141819,0.3
tpcds_sf50_t1,Q12,2,8,direct_add,20,1.02413405,1.03680723,0.6
tpcds_sf50_t1,Q12,4,1,cpu_share,20,1.5,1.47270444,1
tpcds_sf50_t1,Q12,4,1,direct_add,20,1.5,1.47270444,1
tpcds_sf50_t1,Q12,4,1.5,cpu_share,20,1.44362345,1.41726752,1
tpcds_sf50_t1,Q12,4,1.5,direct_add,20,1.45629837,1.42837465,1
tpcds_sf50_t1,Q12,4,2,cpu_share,20,1.39133581,1.36585694,1
tpcds_sf50_t1,Q12,4,2,direct_add,20,1.41507627,1.38664243,1
tpcds_sf50_t1,Q12,4,4,cpu_share,20,1.21529777,1.19281175,1
tpcds_sf50_t1,Q12,4,4,direct_add,20,1.27118646,1.24159341,1
tpcds_sf50_t1,Q12,4,8,cpu_share,20,0.969931671,0.951722842,0.15
tpcds_sf50_t1,Q12,4,8,direct_add,20,1.0456408,1.02688988,0.55
tpcds_sf50_t1,Q13,2,1,cpu_share,20,0.950173006,0.949925317,0
tpcds_sf50_t1,Q13,2,1,direct_add,20,0.950173006,0.949925317,0
tpcds_sf50_t1,Q13,2,1.5,cpu_share,20,0.934052214,0.931044888,0
tpcds_sf50_t1,Q13,2,1.5,direct_add,20,0.935372451,0.932552339,0
tpcds_sf50_t1,Q13,2,2,cpu_share,20,0.917268316,0.912907783,0
tpcds_sf50_t1,Q13,2,2,direct_add,20,0.91981661,0.915809428,0
tpcds_sf50_t1,Q13,2,4,cpu_share,20,0.850883089,0.846971752,0
tpcds_sf50_t1,Q13,2,4,direct_add,20,0.858773625,0.854493965,0
tpcds_sf50_t1,Q13,2,8,cpu_share,20,0.740952848,0.740231972,0
tpcds_sf50_t1,Q13,2,8,direct_add,20,0.754889112,0.753726846,0
tpcds_sf50_t1,Q13,4,1,cpu_share,20,1.01647518,1.03928381,0.6
tpcds_sf50_t1,Q13,4,1,direct_add,20,1.01647518,1.03928381,0.6
tpcds_sf50_t1,Q13,4,1.5,cpu_share,20,0.834890811,0.855887617,0.2
tpcds_sf50_t1,Q13,4,1.5,direct_add,20,0.848618516,0.869911263,0.2
tpcds_sf50_t1,Q13,4,2,cpu_share,20,0.708353179,0.727533039,0
tpcds_sf50_t1,Q13,4,2,direct_add,20,0.728345932,0.748027697,0
tpcds_sf50_t1,Q13,4,4,cpu_share,20,0.441103136,0.454787983,0
tpcds_sf50_t1,Q13,4,4,direct_add,20,0.465267822,0.479406497,0
tpcds_sf50_t1,Q13,4,8,cpu_share,20,0.251725089,0.259931401,0
tpcds_sf50_t1,Q13,4,8,direct_add,20,0.270459887,0.279034163,0
tpcds_sf50_t1,Q14,2,1,cpu_share,20,0.996392273,0.991535503,0.4
tpcds_sf50_t1,Q14,2,1,direct_add,20,0.996392273,0.991535503,0.4
tpcds_sf50_t1,Q14,2,1.5,cpu_share,20,0.97685567,0.972243321,0.1
tpcds_sf50_t1,Q14,2,1.5,direct_add,20,0.977447057,0.972849013,0.1
tpcds_sf50_t1,Q14,2,2,cpu_share,20,0.958070559,0.953687689,0
tpcds_sf50_t1,Q14,2,2,direct_add,20,0.959208948,0.954853977,0
tpcds_sf50_t1,Q14,2,4,cpu_share,20,0.88963969,0.886046769,0
tpcds_sf50_t1,Q14,2,4,direct_add,20,0.892590728,0.889073559,0
tpcds_sf50_t1,Q14,2,8,cpu_share,20,0.778599464,0.775977225,0
tpcds_sf50_t1,Q14,2,8,direct_add,20,0.783902291,0.781413525,0
tpcds_sf50_t1,Q14,4,1,cpu_share,20,0.977692181,0.980342132,0.3
tpcds_sf50_t1,Q14,4,1,direct_add,20,0.977692181,0.980342132,0.3
tpcds_sf50_t1,Q14,4,1.5,cpu_share,20,0.952055039,0.954768082,0.05
tpcds_sf50_t1,Q14,4,1.5,direct_add,20,0.95283726,0.955580786,0.05
tpcds_sf50_t1,Q14,4,2,cpu_share,20,0.927728155,0.930494543,0
tpcds_sf50_t1,Q14,4,2,direct_add,20,0.929214827,0.932039602,0
tpcds_sf50_t1,Q14,4,4,cpu_share,20,0.841700455,0.844604453,0
tpcds_sf50_t1,Q14,4,4,direct_add,20,0.845381833,0.84843438,0
tpcds_sf50_t1,Q14,4,8,cpu_share,20,0.710552987,0.712982532,0
tpcds_sf50_t1,Q14,4,8,direct_add,20,0.716768918,0.719378923,0
tpcds_sf50_t1,Q15,2,1,cpu_share,20,1,1,0
tpcds_sf50_t1,Q15,2,1,direct_add,20,1,1,0
tpcds_sf50_t1,Q15,2,1.5,cpu_share,20,0.983634281,0.983723438,0
tpcds_sf50_t1,Q15,2,1.5,direct_add,20,0.98795737,0.987954117,0
tpcds_sf50_t1,Q15,2,2,cpu_share,20,0.96779561,0.967968347,0
tpcds_sf50_t1,Q15,2,2,direct_add,20,0.976201338,0.976194989,0
tpcds_sf50_t1,Q15,2,4,cpu_share,20,0.909233022,0.909691585,0
tpcds_sf50_t1,Q15,2,4,direct_add,20,0.931847873,0.931830549,0
tpcds_sf50_t1,Q15,2,8,cpu_share,20,0.811074634,0.811929716,0
tpcds_sf50_t1,Q15,2,8,direct_add,20,0.854224882,0.854191023,0
tpcds_sf50_t1,Q15,4,1,cpu_share,20,1,1,0
tpcds_sf50_t1,Q15,4,1,direct_add,20,1,1,0
tpcds_sf50_t1,Q15,4,1.5,cpu_share,20,0.981069121,0.981161016,0
tpcds_sf50_t1,Q15,4,1.5,direct_add,20,0.9859726,0.985966751,0
tpcds_sf50_t1,Q15,4,2,cpu_share,20,0.962841682,0.96301884,0
tpcds_sf50_t1,Q15,4,2,direct_add,20,0.972333291,0.972321921,0
tpcds_sf50_t1,Q15,4,4,cpu_share,20,0.89623641,0.89669817,0
tpcds_sf50_t1,Q15,4,4,direct_add,20,0.92135175,0.921321188,0
tpcds_sf50_t1,Q15,4,8,cpu_share,20,0.787310821,0.788146041,0
tpcds_sf50_t1,Q15,4,8,direct_add,20,0.833904872,0.833846665,0
tpcds_sf50_t1,Q16,2,1,cpu_share,20,1.13888889,1.14932851,0.65
tpcds_sf50_t1,Q16,2,1,direct_add,20,1.13888889,1.14932851,0.65
tpcds_sf50_t1,Q16,2,1.5,cpu_share,20,1.08661509,1.09650053,0.65
tpcds_sf50_t1,Q16,2,1.5,direct_add,20,1.09970737,1.10835933,0.65
tpcds_sf50_t1,Q16,2,2,cpu_share,20,1.03893313,1.04837111,0.65
tpcds_sf50_t1,Q16,2,2,direct_add,20,1.06313624,1.07023607,0.65
tpcds_sf50_t1,Q16,2,4,cpu_share,20,0.883825017,0.892108206,0.25
tpcds_sf50_t1,Q16,2,4,direct_add,20,0.938345992,0.940958502,0.25
tpcds_sf50_t1,Q16,2,8,cpu_share,20,0.68064101,0.687803683,0
tpcds_sf50_t1,Q16,2,8,direct_add,20,0.76000001,0.758208868,0.15
tpcds_sf50_t1,Q16,4,1,cpu_share,20,1.13888889,1.14932851,0.65
tpcds_sf50_t1,Q16,4,1,direct_add,20,1.13888889,1.14932851,0.65
tpcds_sf50_t1,Q16,4,1.5,cpu_share,20,1.08199489,1.09208388,0.65
tpcds_sf50_t1,Q16,4,1.5,direct_add,20,1.09630092,1.10495904,0.65
tpcds_sf50_t1,Q16,4,2,cpu_share,20,1.03052007,1.04032537,0.65
tpcds_sf50_t1,Q16,4,2,direct_add,20,1.0567864,1.06391408,0.65
tpcds_sf50_t1,Q16,4,4,cpu_share,20,0.865796217,0.874827428,0.3
tpcds_sf50_t1,Q16,4,4,direct_add,20,0.923643432,0.926442259,0.3
tpcds_sf50_t1,Q16,4,8,cpu_share,20,0.656107241,0.664168747,0
tpcds_sf50_t1,Q16,4,8,direct_add,20,0.737788216,0.736513447,0.1
tpcds_sf50_t1,Q17,2,1,cpu_share,20,2.1217802,2.10137811,1
tpcds_sf50_t1,Q17,2,1,direct_add,20,2.1217802,2.10137811,1
tpcds_sf50_t1,Q17,2,1.5,cpu_share,20,1.99900486,1.97727121,1
tpcds_sf50_t1,Q17,2,1.5,direct_add,20,2.01046567,1.9885563,1
tpcds_sf50_t1,Q17,2,2,cpu_share,20,1.89270942,1.86708511,1
tpcds_sf50_t1,Q17,2,2,direct_add,20,1.9131745,1.8872989,1
tpcds_sf50_t1,Q17,2,4,cpu_share,20,1.55823103,1.52714842,1
tpcds_sf50_t1,Q17,2,4,direct_add,20,1.60049172,1.56828879,1
tpcds_sf50_t1,Q17,2,8,cpu_share,20,1.14686124,1.12007202,0.5
tpcds_sf50_t1,Q17,2,8,direct_add,20,1.20322551,1.17262079,0.5
tpcds_sf50_t1,Q17,4,1,cpu_share,20,2.02762923,2.01452602,1
tpcds_sf50_t1,Q17,4,1,direct_add,20,2.02762923,2.01452602,1
tpcds_sf50_t1,Q17,4,1.5,cpu_share,20,1.81264735,1.81197846,1
tpcds_sf50_t1,Q17,4,1.5,direct_add,20,1.83186574,1.82982063,1
tpcds_sf50_t1,Q17,4,2,cpu_share,20,1.65156938,1.64655111,1
tpcds_sf50_t1,Q17,4,2,direct_add,20,1.67939154,1.67622779,1
tpcds_sf50_t1,Q17,4,4,cpu_share,20,1.22064661,1.20646406,0.6
tpcds_sf50_t1,Q17,4,4,direct_add,20,1.26712166,1.25520019,0.7
tpcds_sf50_t1,Q17,4,8,cpu_share,20,0.802487178,0.78652651,0.3
tpcds_sf50_t1,Q17,4,8,direct_add,20,0.850205815,0.835796363,0.45
tpcds_sf50_t1,Q18,2,1,cpu_share,20,1.70689655,1.89957842,1
tpcds_sf50_t1,Q18,2,1,direct_add,20,1.70689655,1.89957842,1
tpcds_sf50_t1,Q18,2,1.5,cpu_share,20,1.55709192,1.73171145,1
tpcds_sf50_t1,Q18,2,1.5,direct_add,20,1.57547125,1.75207757,1
tpcds_sf50_t1,Q18,2,2,cpu_share,20,1.42942861,1.59124777,1
tpcds_sf50_t1,Q18,2,2,direct_add,20,1.46216497,1.62595578,1
tpcds_sf50_t1,Q18,2,4,cpu_share,20,1.0895054,1.20194808,0.8
tpcds_sf50_t1,Q18,2,4,direct_add,20,1.13931342,1.26293325,0.85
tpcds_sf50_t1,Q18,2,8,cpu_share,20,0.733726487,0.807558112,0.15
tpcds_sf50_t1,Q18,2,8,direct_add,20,0.794114784,0.873614734,0.15
tpcds_sf50_t1,Q18,4,1,cpu_share,20,1.80483845,1.96029254,1
tpcds_sf50_t1,Q18,4,1,direct_add,20,1.80483845,1.96029254,1
tpcds_sf50_t1,Q18,4,1.5,cpu_share,20,1.5808744,1.72823978,1
tpcds_sf50_t1,Q18,4,1.5,direct_add,20,1.60894386,1.75688671,1
tpcds_sf50_t1,Q18,4,2,cpu_share,20,1.39612319,1.54568292,1
tpcds_sf50_t1,Q18,4,2,direct_add,20,1.44055634,1.59205698,1
tpcds_sf50_t1,Q18,4,4,cpu_share,20,0.999159055,1.0876071,0.5
tpcds_sf50_t1,Q18,4,4,direct_add,20,1.06550553,1.1586719,0.65
tpcds_sf50_t1,Q18,4,8,cpu_share,20,0.658972091,0.683648666,0.15
tpcds_sf50_t1,Q18,4,8,direct_add,20,0.72018755,0.751134134,0.15
tpcds_sf50_t1,Q19,2,1,cpu_share,20,1.85360806,1.82674164,1
tpcds_sf50_t1,Q19,2,1,direct_add,20,1.85360806,1.82674164,1
tpcds_sf50_t1,Q19,2,1.5,cpu_share,20,1.7664257,1.74247175,1
tpcds_sf50_t1,Q19,2,1.5,direct_add,20,1.77607173,1.75225969,1
tpcds_sf50_t1,Q19,2,2,cpu_share,20,1.68714489,1.66568162,1
tpcds_sf50_t1,Q19,2,2,direct_add,20,1.70481209,1.68365157,1
tpcds_sf50_t1,Q19,2,4,cpu_share,20,1.43073791,1.41632654,1
tpcds_sf50_t1,Q19,2,4,direct_add,20,1.4693443,1.45589587,1
tpcds_sf50_t1,Q19,2,8,cpu_share,20,1.10873258,1.09045343,0.6
tpcds_sf50_t1,Q19,2,8,direct_add,20,1.16173275,1.14631614,0.6
tpcds_sf50_t1,Q19,4,1,cpu_share,20,1.87950052,1.85498676,1
tpcds_sf50_t1,Q19,4,1,direct_add,20,1.87950052,1.85498676,1
tpcds_sf50_t1,Q19,4,1.5,cpu_share,20,1.78266196,1.76115998,1
tpcds_sf50_t1,Q19,4,1.5,direct_add,20,1.79382819,1.77207515,1
tpcds_sf50_t1,Q19,4,2,cpu_share,20,1.69542305,1.67641648,1
tpcds_sf50_t1,Q19,4,2,direct_add,20,1.7157066,1.69629604,1
tpcds_sf50_t1,Q19,4,4,cpu_share,20,1.41845369,1.40609104,1
tpcds_sf50_t1,Q19,4,4,direct_add,20,1.46162626,1.44873869,1
tpcds_sf50_t1,Q19,4,8,cpu_share,20,1.08852374,1.06362914,0.6
tpcds_sf50_t1,Q19,4,8,direct_add,20,1.141984,1.12180876,0.6
tpcds_sf50_t1,Q20,2,1,cpu_share,20,1,0.889728045,0
tpcds_sf50_t1,Q20,2,1,direct_add,20,1,0.889728045,0
tpcds_sf50_t1,Q20,2,1.5,cpu_share,20,0.949731143,0.847603073,0
tpcds_sf50_t1,Q20,2,1.5,direct_add,20,0.972747244,0.867441937,0
tpcds_sf50_t1,Q20,2,2,cpu_share,20,0.904274307,0.809295637,0
tpcds_sf50_t1,Q20,2,2,direct_add,20,0.946940549,0.84624933,0
tpcds_sf50_t1,Q20,2,4,cpu_share,20,0.7589687,0.685440198,0
tpcds_sf50_t1,Q20,2,4,direct_add,20,0.856093286,0.770943349,0
tpcds_sf50_t1,Q20,2,8,cpu_share,20,0.57437795,0.524892639,0
tpcds_sf50_t1,Q20,2,8,direct_add,20,0.718274954,0.654545704,0
tpcds_sf50_t1,Q20,4,1,cpu_share,20,1,0.889728045,0
tpcds_sf50_t1,Q20,4,1,direct_add,20,1,0.889728045,0
tpcds_sf50_t1,Q20,4,1.5,cpu_share,20,0.94522817,0.844641908,0
tpcds_sf50_t1,Q20,4,1.5,direct_add,20,0.970273255,0.865593961,0
tpcds_sf50_t1,Q20,4,2,cpu_share,20,0.896144694,0.803917689,0
tpcds_sf50_t1,Q20,4,2,direct_add,20,0.942262884,0.84274091,0
tpcds_sf50_t1,Q20,4,4,cpu_share,20,0.742019445,0.674010591,0
