dataset_id,query,seed,comparison,runtime_speedup,profile_latency_speedup,cpu_time_reduction,cumulative_cardinality_reduction,normalized_cumulative_cardinality_reduction,peak_memory_reduction,hash_join_timing_reduction,rows_scanned_reduction,treatment_create_bf_count,treatment_use_bf_count,treatment_bf_timing,treatment_bf_cpu_fraction,treatment_thc_instantiated_count,treatment_thc_frozen_count,treatment_thc_abandoned_count,join_signature_match
tpcds_sf50_t64,Q81,16,full_vs_baseline,1,0.937163332,0.867818197,0.831294418,0.998258834,0.989789828,1.13410757,1,3,4,0.225545962,0.109038599,0,0,0,1
tpcds_sf50_t64,Q81,17,thc_vs_forward,1,0.979925974,1.00392716,1,1,1.01641436,0.978845998,1,1,1,0.013269598,0.00630158285,0,0,0,1
tpcds_sf50_t64,Q81,17,backward_vs_forward,1,0.985223316,0.900999058,0.905548287,1,0.968126513,0.9242447,1,3,4,0.229354259,0.0977509139,0,0,0,1
tpcds_sf50_t64,Q81,17,full_vs_baseline,1,0.998155225,0.904527301,0.832986524,1,0.943519,0.956595266,1,3,4,0.229354259,0.0977509139,0,0,0,1
tpcds_sf50_t64,Q81,18,thc_vs_forward,1,0.9902191,0.981786513,1,1,1.01737032,0.98212049,1,1,1,0.014032474,0.00785190949,0,0,0,1
tpcds_sf50_t64,Q81,18,backward_vs_forward,1,0.924897437,0.831564108,0.902511445,0.998258834,0.9708231,1.07424836,1,3,4,0.229051561,0.108555784,0,0,0,1
tpcds_sf50_t64,Q81,18,full_vs_baseline,1,0.928819632,0.845885372,0.831294418,0.998258834,0.933286372,1.12712693,1,3,4,0.229051561,0.108555784,0,0,0,1
tpcds_sf50_t64,Q81,19,thc_vs_forward,1,1.01171236,0.98685788,1,1,1.01248719,0.961075791,1,1,1,0.013362409,0.00626341155,0,0,0,1
tpcds_sf50_t64,Q81,19,backward_vs_forward,1,1.01890484,0.898713086,0.905548287,1,0.998344864,0.961158234,1,3,4,0.23417125,0.0999599924,0,0,0,1
tpcds_sf50_t64,Q81,19,full_vs_baseline,1,1.00455126,0.896121093,0.832986524,1,0.952501872,0.97406789,1,3,4,0.23417125,0.0999599924,0,0,0,1
tpcds_sf50_t64,Q82,0,thc_vs_forward,1.23809524,1.00861757,1.00803012,1,1,1.00578011,1.01052763,1,2,2,0.009260894,0.000797050903,0,0,0,1
tpcds_sf50_t64,Q82,0,backward_vs_forward,1.23809524,0.989802685,0.98466261,0.998328134,1,1.00241971,53.197201,1,3,5,0.10376928,0.0087240046,0,0,0,1
tpcds_sf50_t64,Q82,0,full_vs_baseline,1.23809524,0.993200566,0.986426202,0.867930973,1,1.00191886,53.4717728,1,3,5,0.10376928,0.0087240046,0,0,0,1
tpcds_sf50_t64,Q82,1,thc_vs_forward,1,0.998902599,1.0009517,1,1,0.998480913,1.01414576,1,2,2,0.005880693,0.00050365056,0,0,0,1
tpcds_sf50_t64,Q82,1,backward_vs_forward,1.23809524,0.985504226,0.981488364,0.998077519,1,0.997762488,53.9938784,1,3,5,0.100650772,0.00845259298,0,0,0,1
tpcds_sf50_t64,Q82,1,full_vs_baseline,1.23809524,1.00678504,0.995038602,1.1479358,1.15019623,0.997761707,55.7060354,1,3,5,0.100650772,0.00845259298,0,0,0,1
tpcds_sf50_t64,Q82,2,thc_vs_forward,0.807692308,0.996446469,0.998691387,1,1,0.996640496,1.02751928,1,2,2,0.00959946,0.000831260725,0,0,0,1
tpcds_sf50_t64,Q82,2,backward_vs_forward,0.807692308,0.953779417,0.953125032,0.998447224,1,1.02086612,41.3661586,1,3,5,0.103516438,0.0085549672,0,0,0,1
tpcds_sf50_t64,Q82,2,full_vs_baseline,137.461538,309.602458,360.992124,13255.0076,15108.2026,3.86502747,92529.198,1,3,5,0.103516438,0.0085549672,0,0,0,1
tpcds_sf50_t64,Q82,3,thc_vs_forward,1,1.00493044,1.01000463,1,1,0.992364315,1.00238546,1,2,2,0.009628039,0.000829987556,0,0,0,1
tpcds_sf50_t64,Q82,3,backward_vs_forward,1.23809524,0.987486557,0.984260104,0.998389878,1,1.00334181,40.5260525,1,3,5,0.103697903,0.00871144568,0,0,0,1
tpcds_sf50_t64,Q82,3,full_vs_baseline,1.23809524,1.18217192,1.20424054,29.5875056,33.8991972,1.81085289,102.496658,1,3,5,0.103697903,0.00871144568,0,0,0,1
tpcds_sf50_t64,Q82,4,thc_vs_forward,0.807692308,1.0031716,1.00430047,1,1,0.996881125,1.00043106,1,2,2,0.005846394,0.000501824244,0,0,0,1
tpcds_sf50_t64,Q82,4,backward_vs_forward,1,0.989670736,0.984810307,0.998077519,1,0.997279737,64.7247753,1,3,5,0.100420582,0.008452306,0,0,0,1
tpcds_sf50_t64,Q82,4,full_vs_baseline,1.23809524,0.991897242,0.980400214,1.1479358,1.15019623,0.995278878,66.7285672,1,3,5,0.100420582,0.008452306,0,0,0,1
tpcds_sf50_t64,Q82,5,thc_vs_forward,1,0.993112669,0.99808744,1,1,0.993363624,0.989458616,1,2,2,0.005942024,0.000509525657,0,0,0,1
tpcds_sf50_t64,Q82,5,backward_vs_forward,1,0.972159751,0.975256892,0.998233325,1,1.0063017,40.4236668,1,3,5,0.099867574,0.00836770949,0,0,0,1
tpcds_sf50_t64,Q82,5,full_vs_baseline,183.857143,339.9045,393.745894,15630.0783,15658.357,3.86453646,100848.919,1,3,5,0.099867574,0.00836770949,0,0,0,1
tpcds_sf50_t64,Q82,6,thc_vs_forward,1,0.998717999,0.99861748,1,1,1.00379102,1.00657043,1,2,2,0.009326239,0.000801662011,0,0,0,1
tpcds_sf50_t64,Q82,6,backward_vs_forward,1,0.975060729,0.969562159,0.998389878,1,1.01688106,46.0388952,1,3,5,0.104148915,0.00869192573,0,0,0,1
tpcds_sf50_t64,Q82,6,full_vs_baseline,1,1.17832186,1.19727208,29.5875056,33.8991972,1.81721494,114.672507,1,3,5,0.104148915,0.00869192573,0,0,0,1
tpcds_sf50_t64,Q82,7,thc_vs_forward,1.23809524,1.00085076,1.00070118,1,1,0.997268969,1.00417538,1,2,2,0.006182194,0.000530364883,0,0,0,1
tpcds_sf50_t64,Q82,7,backward_vs_forward,1.23809524,0.985259841,0.97761178,0.998158712,1,0.993537135,42.9452254,1,3,5,0.100293413,0.00840555815,0,0,0,1
tpcds_sf50_t64,Q82,7,full_vs_baseline,5.52380952,9.19072792,10.3354503,610.550537,611.701916,1.18391314,3370.40752,1,3,5,0.100293413,0.00840555815,0,0,0,1
tpcds_sf50_t64,Q82,8,thc_vs_forward,1,0.99787276,0.998372411,1,1,1.00531134,1.02372358,1,2,2,0.006103361,0.000528844007,0,0,0,1
tpcds_sf50_t64,Q82,8,backward_vs_forward,1,0.959086636,0.962247191,0.998233325,1,1.01502655,35.9717397,1,3,5,0.09918346,0.00828308016,0,0,0,1
tpcds_sf50_t64,Q82,8,full_vs_baseline,182.095238,333.874832,389.093338,15630.0783,15658.357,3.86572622,86881.4262,1,3,5,0.09918346,0.00828308016,0,0,0,1
tpcds_sf50_t64,Q82,9,thc_vs_forward,1,0.999740243,1.00775962,1,1,1.00130446,0.982188247,1,2,2,0.009633486,0.00082811348,0,0,0,1
tpcds_sf50_t64,Q82,9,backward_vs_forward,1.23809524,0.995250555,0.992629099,0.998328134,1,0.997781003,67.0562617,1,3,5,0.102456839,0.00867515789,0,0,0,1
tpcds_sf50_t64,Q82,9,full_vs_baseline,1.23809524,0.991567762,0.985984113,0.867930973,1,0.999040096,69.3507878,1,3,5,0.102456839,0.00867515789,0,0,0,1
tpcds_sf50_t64,Q82,10,thc_vs_forward,1,1.00220122,1.00774998,1,1,0.996457757,1.01549052,1,2,2,0.005976587,0.000514915348,0,0,0,1
tpcds_sf50_t64,Q82,10,backward_vs_forward,1,0.987265932,0.98774815,0.998158712,1,0.990020876,44.3016673,1,3,5,0.099817579,0.00842913575,0,0,0,1
tpcds_sf50_t64,Q82,10,full_vs_baseline,5.5,9.25249554,10.4306894,610.550537,611.701916,1.18382488,3597.0133,1,3,5,0.099817579,0.00842913575,0,0,0,1
tpcds_sf50_t64,Q82,11,thc_vs_forward,1,0.998854177,0.999911563,1,1,0.9947188,1.01409657,1,2,2,0.006071583,0.000521891322,0,0,0,1
tpcds_sf50_t64,Q82,11,backward_vs_forward,1.23809524,0.960527599,0.95987127,0.998233325,1,1.01063031,32.4486716,1,3,5,0.099805457,0.00823538351,0,0,0,1
tpcds_sf50_t64,Q82,11,full_vs_baseline,179.761905,326.977533,379.498754,15630.0783,15658.357,3.86765306,76735.1525,1,3,5,0.099805457,0.00823538351,0,0,0,1
tpcds_sf50_t64,Q82,12,thc_vs_forward,1.23809524,0.991015932,0.990240863,1,1,0.999438079,1.00715194,1,2,2,0.009202577,0.00078741586,0,0,0,1
tpcds_sf50_t64,Q82,12,backward_vs_forward,1.23809524,0.986951665,0.979495689,0.998328134,1,0.99576095,53.7457063,1,3,5,0.103896301,0.00879339271,0,0,0,1
tpcds_sf50_t64,Q82,12,full_vs_baseline,1.23809524,1.00460606,0.991230871,0.867930973,1,0.993120858,54.7142467,1,3,5,0.103896301,0.00879339271,0,0,0,1
tpcds_sf50_t64,Q82,13,thc_vs_forward,1.23809524,0.994318055,0.994535998,1,1,1.00406118,0.988611419,1,2,2,0.005977734,0.000512617424,0,0,0,1
tpcds_sf50_t64,Q82,13,backward_vs_forward,1.23809524,0.974204644,0.973885822,0.998158712,1,0.995810943,41.9484375,1,3,5,0.10149639,0.00852304752,0,0,0,1
tpcds_sf50_t64,Q82,13,full_vs_baseline,5.54761905,9.10288336,10.2772883,610.550537,611.701916,1.18561806,3362.82396,1,3,5,0.10149639,0.00852304752,0,0,0,1
tpcds_sf50_t64,Q82,14,thc_vs_forward,1,1.00430583,1.01033026,1,1,1.00460482,1.0262047,1,2,2,0.005883622,0.000506969068,0,0,0,1
tpcds_sf50_t64,Q82,14,backward_vs_forward,1.23809524,0.97939954,0.985731162,0.998233325,1,1.01294759,40.3294455,1,3,5,0.101488514,0.00853195816,0,0,0,1
tpcds_sf50_t64,Q82,14,full_vs_baseline,182.047619,336.595986,392.373896,15630.0783,15658.357,3.86698556,96491.0282,1,3,5,0.101488514,0.00853195816,0,0,0,1
tpcds_sf50_t64,Q82,15,thc_vs_forward,1,0.999012499,1.00051119,1,1,0.997329251,1.03408789,1,2,2,0.009374103,0.000807248651,0,0,0,1
tpcds_sf50_t64,Q82,15,backward_vs_forward,1,0.973087909,0.968995661,0.998389878,1,1.00962094,36.7339445,1,3,5,0.1032689,0.00861285308,0,0,0,1
tpcds_sf50_t64,Q82,15,full_vs_baseline,1,1.18247009,1.20300258,29.5875056,33.8991972,1.81030266,91.9576662,1,3,5,0.1032689,0.00861285308,0,0,0,1
tpcds_sf50_t64,Q82,16,thc_vs_forward,1.23809524,1.0050221,1.00780656,1,1,0.999838547,1.02424344,1,2,2,0.006135066,0.000527565441,0,0,0,1
tpcds_sf50_t64,Q82,16,backward_vs_forward,1.23809524,0.981694361,0.98408461,0.998158712,1,0.990898532,41.0136381,1,3,5,0.09988353,0.00838699221,0,0,0,1
tpcds_sf50_t64,Q82,16,full_vs_baseline,5.5,9.12262995,10.2859202,610.550537,611.701916,1.183869,3221.09506,1,3,5,0.09988353,0.00838699221,0,0,0,1
tpcds_sf50_t64,Q82,17,thc_vs_forward,1,1.0028583,1.00406997,1,1,0.996224192,0.99473856,1,2,2,0.006116963,0.000528006328,0,0,0,1
tpcds_sf50_t64,Q82,17,backward_vs_forward,1,0.97102561,0.971582301,0.998233325,1,1.01374701,38.0091372,1,3,5,0.099387804,0.00830141229,0,0,0,1
tpcds_sf50_t64,Q82,17,full_vs_baseline,180.428571,332.172964,385.584329,15630.0783,15658.357,3.88596718,92850.6257,1,3,5,0.099387804,0.00830141229,0,0,0,1
tpcds_sf50_t64,Q82,18,thc_vs_forward,1,1.00600582,1.00586337,1,1,1.00736896,0.982816422,1,2,2,0.009399555,0.000807510597,0,0,0,1
tpcds_sf50_t64,Q82,18,backward_vs_forward,1,0.979556537,0.97907169,0.998389878,1,1.01468438,42.1700813,1,3,5,0.103409677,0.0086472421,0,0,0,1
tpcds_sf50_t64,Q82,18,full_vs_baseline,1,1.17074022,1.19726106,29.5875056,33.8991972,1.82325399,105.953439,1,3,5,0.103409677,0.0086472421,0,0,0,1
tpcds_sf50_t64,Q82,19,thc_vs_forward,1.23809524,1.00166376,1.00015324,1,1,0.998074842,1.01141618,1,2,2,0.005915571,0.000508576156,0,0,0,1
tpcds_sf50_t64,Q82,19,backward_vs_forward,1.23809524,0.981223628,0.97796462,0.998077519,1,0.995438888,56.3324086,1,3,5,0.098762263,0.00830246308,0,0,0,1
tpcds_sf50_t64,Q82,19,full_vs_baseline,1.23809524,1.00047833,0.989791208,1.1479358,1.15019623,1.00167835,57.3762288,1,3,5,0.098762263,0.00830246308,0,0,0,1
tpcds_sf50_t64,Q83,0,thc_vs_forward,1,0.984287529,0.977460298,1,1,1.08275323,1.62765589,1,14,14,0.080160319,0.0156783669,0,0,0,1
tpcds_sf50_t64,Q83,0,backward_vs_forward,1,0.787497516,0.970573393,0.941975745,1.04369816,0.923833829,0.995966325,1,26,28,0.105811225,0.0205495533,0,0,0,1
tpcds_sf50_t64,Q83,0,full_vs_baseline,1,0.784492093,1.36909478,18.5667852,28.0566386,0.72383534,8.6175893,1,26,28,0.105811225,0.0205495533,0,0,0,1
tpcds_sf50_t64,Q83,1,thc_vs_forward,1,1.0056958,1.03565022,1,1,1.01241412,1.0598454,1,14,14,0.066252544,0.012956743,0,0,0,1
tpcds_sf50_t64,Q83,1,backward_vs_forward,1,0.811180276,1.01393433,0.936058923,1.04369816,0.899672995,1.08621804,1,26,28,0.086165819,0.016497762,0,0,0,1
tpcds_sf50_t64,Q83,1,full_vs_baseline,1,0.815888984,1.37263015,20.4600689,28.0566386,0.65742449,10.80299,1,26,28,0.086165819,0.016497762,0,0,0,1
tpcds_sf50_t64,Q83,2,thc_vs_forward,1,1.00073354,0.997268455,1,1,0.98910711,0.714057902,1,14,14,0.079085499,0.0154802044,0,0,0,1
tpcds_sf50_t64,Q83,2,backward_vs_forward,1,0.816527986,0.985479722,0.936882493,1.03657904,0.933974271,0.533495803,1,26,28,0.101566592,0.0196456464,0,0,0,1
tpcds_sf50_t64,Q83,2,full_vs_baseline,1,0.774375124,1.34763539,18.6821962,28.0573768,0.652396374,7.88342406,1,26,28,0.101566592,0.0196456464,0,0,0,1
tpcds_sf50_t64,Q83,3,thc_vs_forward,1,1.00392908,1.00470946,1,1,0.994428975,1.20568115,1,14,14,0.06430086,0.0125006658,0,0,0,1
tpcds_sf50_t64,Q83,3,backward_vs_forward,1,0.812387701,0.990487587,0.930403245,1.03657904,1.00119219,1.16993228,1,26,28,0.085255891,0.0163398968,0,0,0,1
tpcds_sf50_t64,Q83,3,full_vs_baseline,1,0.734941939,1.33859373,20.5999935,28.0573768,0.584548364,11.4368544,1,26,28,0.085255891,0.0163398968,0,0,0,1
tpcds_sf50_t64,Q83,4,thc_vs_forward,1,0.994478683,1.00024549,1,1,0.994075589,0.76789537,1,14,14,0.079370708,0.0158379184,0,0,0,1
tpcds_sf50_t64,Q83,4,backward_vs_forward,1,0.804508,0.979813093,0.942152998,1.04369816,0.953918869,0.813953121,1,26,28,0.101677654,0.0198746734,0,0,0,1
tpcds_sf50_t64,Q83,4,full_vs_baseline,1,0.779135403,1.33134486,18.5100672,28.0566386,0.750420574,9.01022756,1,26,28,0.101677654,0.0198746734,0,0,0,1
tpcds_sf50_t64,Q83,5,thc_vs_forward,1,0.995095435,0.996003699,1,1,1.01842888,1.12380567,1,14,14,0.064459188,0.0125305989,0,0,0,1
tpcds_sf50_t64,Q83,5,backward_vs_forward,1,0.802599202,0.978803396,0.936274101,1.04369816,0.918885572,0.927355926,1,26,28,0.084354822,0.0161150415,0,0,0,1
tpcds_sf50_t64,Q83,5,full_vs_baseline,1,0.792098281,1.3075799,20.3912153,28.0566386,0.749736026,10.1999837,1,26,28,0.084354822,0.0161150415,0,0,0,1
tpcds_sf50_t64,Q83,6,thc_vs_forward,1,1.00076121,0.988644445,1,1,1.00015244,0.998670151,1,14,14,0.078657192,0.0151816364,0,0,0,1
tpcds_sf50_t64,Q83,6,backward_vs_forward,1,0.82340419,0.999480929,0.936882493,1.03657904,0.996348839,0.955002099,1,26,28,0.100898762,0.019687944,0,0,0,1
tpcds_sf50_t64,Q83,6,full_vs_baseline,1,0.777371289,1.34528315,18.6821962,28.0573768,0.735667289,9.38645636,1,26,28,0.100898762,0.019687944,0,0,0,1
tpcds_sf50_t64,Q83,7,thc_vs_forward,1,1.01809956,1.01967636,1,1,0.994767225,0.974662559,1,14,14,0.065251274,0.0127437647,0,0,0,1
tpcds_sf50_t64,Q83,7,backward_vs_forward,1,0.831160826,1.02958335,0.909948875,1.00893532,1.03311938,1.02991098,1,26,28,0.079714051,0.015719647,0,0,0,1
tpcds_sf50_t64,Q83,7,full_vs_baseline,1,0.769222855,1.35892851,20.6383251,28.058326,0.642649328,11.9701495,1,26,28,0.079714051,0.015719647,0,0,0,1
tpcds_sf50_t64,Q83,8,thc_vs_forward,1,1.0051079,0.980548811,1,1,1.01325987,0.988825586,1,14,14,0.080813304,0.0157940706,0,0,0,1
tpcds_sf50_t64,Q83,8,backward_vs_forward,1,0.826101443,0.966407836,0.941975745,1.04369816,1.01884754,0.840720796,1,26,28,0.101139575,0.0194815524,0,0,0,1
tpcds_sf50_t64,Q83,8,full_vs_baseline,1,0.825017632,1.34251063,18.5667852,28.0566386,0.820458327,9.8953566,1,26,28,0.101139575,0.0194815524,0,0,0,1
tpcds_sf50_t64,Q83,9,thc_vs_forward,1,1.00259501,0.998399258,1,1,0.993901206,0.869056183,1,14,14,0.063773864,0.0124585251,0,0,0,1
tpcds_sf50_t64,Q83,9,backward_vs_forward,1,0.805878695,0.97950353,0.930403245,1.03657904,0.980894477,1.15472991,1,26,28,0.085368458,0.0163614991,0,0,0,1
tpcds_sf50_t64,Q83,9,full_vs_baseline,1,0.779537846,1.33435179,20.5999935,28.0573768,0.763429876,12.2006874,1,26,28,0.085368458,0.0163614991,0,0,0,1
tpcds_sf50_t64,Q83,10,thc_vs_forward,1,1.00859688,0.990329385,1,1,0.929580401,0.758934333,1,14,14,0.078477494,0.0154773925,0,0,0,1
tpcds_sf50_t64,Q83,10,backward_vs_forward,1,0.801490915,0.972287561,0.918591319,1.00893532,0.889380786,0.864593079,1,26,28,0.098805398,0.0191314728,0,0,0,1
tpcds_sf50_t64,Q83,10,full_vs_baseline,1,0.793152534,1.33304802,18.6576105,28.058326,0.740230908,12.1583,1,26,28,0.098805398,0.0191314728,0,0,0,1
tpcds_sf50_t64,Q83,11,thc_vs_forward,1,0.982515929,1.00559074,1,1,0.965176622,0.963722036,1,14,14,0.063920934,0.012553277,0,0,0,1
tpcds_sf50_t64,Q83,11,backward_vs_forward,1,0.791510756,0.982014119,0.936274101,1.04369816,0.964526146,1.24250008,1,26,28,0.085111731,0.0163229965,0,0,0,1
tpcds_sf50_t64,Q83,11,full_vs_baseline,1,0.780128519,1.30763461,20.3912153,28.0566386,0.68109996,10.7240464,1,26,28,0.085111731,0.0163229965,0,0,0,1
tpcds_sf50_t64,Q83,12,thc_vs_forward,1,1.0039203,1.00953246,1,1,0.988161147,0.834640513,1,14,14,0.079415081,0.0155646131,0,0,0,1
tpcds_sf50_t64,Q83,12,backward_vs_forward,1,0.821002076,0.992632707,0.918345157,1.00893532,1.04710903,0.596742317,1,26,28,0.096610159,0.0186177175,0,0,0,1
tpcds_sf50_t64,Q83,12,full_vs_baseline,1,0.78803914,1.33857087,18.7140272,28.058326,0.745523054,8.26868506,1,26,28,0.096610159,0.0186177175,0,0,0,1
tpcds_sf50_t64,Q83,13,thc_vs_forward,1,1.00021849,1.00734816,1,1,1.01194934,0.958297765,1,14,14,0.064296983,0.0126533789,0,0,0,1
tpcds_sf50_t64,Q83,13,backward_vs_forward,1,0.809143565,0.990145034,0.936058923,1.04369816,0.925399143,0.961370257,1,26,28,0.084937316,0.0164298527,0,0,0,1
tpcds_sf50_t64,Q83,13,full_vs_baseline,1,0.792352991,1.36396983,20.4600689,28.0566386,0.722885256,8.96341875,1,26,28,0.084937316,0.0164298527,0,0,0,1
tpcds_sf50_t64,Q83,14,thc_vs_forward,1,0.968392826,0.956963984,1,1,1.0362444,1.20108097,1,14,14,0.07990167,0.0155110064,0,0,0,1
tpcds_sf50_t64,Q83,14,backward_vs_forward,1,0.780982658,0.944334677,0.942152998,1.04369816,0.965382609,1.01907439,1,26,28,0.101159188,0.019378484,0,0,0,1
tpcds_sf50_t64,Q83,14,full_vs_baseline,1,0.79387423,1.32676051,18.5100672,28.0566386,0.690521177,11.107627,1,26,28,0.101159188,0.019378484,0,0,0,1
tpcds_sf50_t64,Q83,15,thc_vs_forward,1,0.987441101,1.00205799,1,1,0.953705621,1.09808353,1,14,14,0.066601804,0.0132338579,0,0,0,1
tpcds_sf50_t64,Q83,15,backward_vs_forward,1,0.810822076,0.976502041,0.909948875,1.00893532,0.980336584,0.933838802,1,26,28,0.083706742,0.0162084398,0,0,0,1
tpcds_sf50_t64,Q83,15,full_vs_baseline,1,0.775846154,1.33466764,20.6383251,28.058326,0.701136426,12.6109514,1,26,28,0.083706742,0.0162084398,0,0,0,1
tpcds_sf50_t64,Q83,16,thc_vs_forward,1,1.00823613,0.993429388,1,1,1.05371093,1.12585782,1,14,14,0.079072322,0.0155795595,0,0,0,1
tpcds_sf50_t64,Q83,16,backward_vs_forward,1,0.807440947,0.971121986,0.918345157,1.00893532,0.96576948,1.1818853,1,26,28,0.098572759,0.0189856022,0,0,0,1
tpcds_sf50_t64,Q83,16,full_vs_baseline,1,0.796168787,1.34808159,18.7140272,28.058326,0.742960627,12.7470143,1,26,28,0.098572759,0.0189856022,0,0,0,1
tpcds_sf50_t64,Q83,17,thc_vs_forward,1,1.0064002,1.00136103,1,1,1.01192896,1.25457232,1,14,14,0.067698114,0.0131384208,0,0,0,1
tpcds_sf50_t64,Q83,17,backward_vs_forward,1,0.825905617,1.01685038,0.936274101,1.04369816,0.957343503,1.19294781,1,26,28,0.082901447,0.0163378564,0,0,0,1
tpcds_sf50_t64,Q83,17,full_vs_baseline,1,0.812773899,1.3704268,20.3912153,28.0566386,0.695398084,10.5703587,1,26,28,0.082901447,0.0163378564,0,0,0,1
tpcds_sf50_t64,Q83,18,thc_vs_forward,1,1.00941038,1.00519685,1,1,1.01779102,0.894875433,1,14,14,0.078607809,0.0154126992,0,0,0,1
tpcds_sf50_t64,Q83,18,backward_vs_forward,1,0.797114887,0.960050201,0.936882493,1.03657904,0.974222491,0.784107036,1,26,28,0.105253522,0.0197102653,0,0,0,1
tpcds_sf50_t64,Q83,18,full_vs_baseline,1,0.770268471,1.29388358,18.6821962,28.0573768,0.707198042,7.87694951,1,26,28,0.105253522,0.0197102653,0,0,0,1
tpcds_sf50_t64,Q83,19,thc_vs_forward,1,0.989124712,1.01598104,1,1,0.988141208,0.985736354,1,14,14,0.065803037,0.0133604117,0,0,0,1
tpcds_sf50_t64,Q83,19,backward_vs_forward,1,0.792808787,0.952448077,0.909948875,1.00893532,0.940877966,0.670027161,1,26,28,0.082246514,0.015654785,0,0,0,1
tpcds_sf50_t64,Q83,19,full_vs_baseline,1,0.790246574,1.32462294,20.6383251,28.058326,0.753586419,8.86315297,1,26,28,0.082246514,0.015654785,0,0,0,1
tpcds_sf50_t64,Q84,0,thc_vs_forward,0.96875,0.986131169,1.00103617,1,1,1.00176629,1.00880831,1,3,3,0.01109235,0.00456147107,0,0,0,1
tpcds_sf50_t64,Q84,0,backward_vs_forward,0.96875,1.03979265,1.06946688,0.998706257,1,1.02328143,19.7082495,1,5,8,0.127655406,0.0560838917,0,0,0,1
tpcds_sf50_t64,Q84,0,full_vs_baseline,1,1.09553426,1.0710533,0.992008691,1.00267738,1.03094785,21.8705121,1,5,8,0.127655406,0.0560838917,0,0,0,1
tpcds_sf50_t64,Q84,1,thc_vs_forward,1.03225806,1.00229336,0.995400105,1,1,1.00199661,0.986712642,1,3,3,0.010021634,0.0039514102,1,0,0,1
tpcds_sf50_t64,Q84,1,backward_vs_forward,1.03225806,1.1117166,1.13066113,0.997930832,0.999241276,1.10723264,24.7326563,1,5,8,0.126639201,0.0567174269,0,0,0,1
tpcds_sf50_t64,Q84,1,full_vs_baseline,1,1.37143322,1.26999612,1.08969438,1.0920773,1.10163251,36.3759187,1,5,8,0.126639201,0.0567174269,0,0,0,1
tpcds_sf50_t64,Q84,2,thc_vs_forward,0.96875,0.99229784,1.02076281,1,1,0.99937304,0.992572047,1,3,3,0.010092078,0.0042691981,0,0,0,1
tpcds_sf50_t64,Q84,2,backward_vs_forward,0.96875,1.03744816,1.08799816,0.998695828,1,1.00773736,11.6537868,1,5,8,0.126790111,0.0571681864,0,0,0,1
tpcds_sf50_t64,Q84,2,full_vs_baseline,1,1.10188834,1.1063438,1.05162267,1.05392291,1.00538172,12.9892519,1,5,8,0.126790111,0.0571681864,0,0,0,1
tpcds_sf50_t64,Q84,3,thc_vs_forward,1,1.00350557,1.02247535,1,1,1.00504214,1.01360412,1,3,3,0.011202276,0.00468653572,0,0,0,1
tpcds_sf50_t64,Q84,3,backward_vs_forward,1,1.03819944,1.04435567,0.998710885,1,1.00188155,9.11374338,1,5,8,0.128231752,0.0547944813,0,0,0,1
tpcds_sf50_t64,Q84,3,full_vs_baseline,1.3125,1.6631259,1.46130625,1.3167044,1.33080749,1.11090348,29.9800335,1,5,8,0.128231752,0.0547944813,0,0,0,1
tpcds_sf50_t64,Q84,4,thc_vs_forward,0.96875,0.99086959,0.990233813,1,1,1.00261244,1.00173818,1,3,3,0.011109208,0.00450944068,0,0,0,1
tpcds_sf50_t64,Q84,4,backward_vs_forward,0.96875,1.02171722,1.05762937,0.998708056,1,1.01013598,10.1265742,1,5,8,0.127631234,0.0553340298,0,0,0,1
tpcds_sf50_t64,Q84,4,full_vs_baseline,0.96875,1.10642945,1.11665034,1.00095375,1.0117035,1.00826326,14.7698971,1,5,8,0.127631234,0.0553340298,0,0,0,1
tpcds_sf50_t64,Q84,5,thc_vs_forward,1,1.01625472,1.00328799,1,1,1.00000031,1.0269956,1,3,3,0.01128777,0.00440913445,1,0,0,1
tpcds_sf50_t64,Q84,5,backward_vs_forward,1,1.10581445,1.14004675,0.997794772,0.999240916,1.1898195,28.4225699,1,5,8,0.127536692,0.0566079444,0,0,0,1
tpcds_sf50_t64,Q84,5,full_vs_baseline,0.96875,1.28982943,1.17278718,1.03394436,1.0450607,1.18310647,32.7090038,1,5,8,0.127536692,0.0566079444,0,0,0,1
tpcds_sf50_t64,Q84,6,thc_vs_forward,1.03225806,1.00596745,0.993254742,1,1,1.00090154,1.00441737,1,3,3,0.009851298,0.00382334934,1,0,0,1
tpcds_sf50_t64,Q84,6,backward_vs_forward,1,1.13013262,1.14834184,0.997934821,0.999242297,1.0430062,21.5327882,1,5,8,0.126763119,0.056879266,0,0,0,1
tpcds_sf50_t64,Q84,6,full_vs_baseline,1.3125,2.02553345,1.64437098,1.46287708,1.46606816,1.35770042,69.0757146,1,5,8,0.126763119,0.056879266,0,0,0,1
tpcds_sf50_t64,Q84,7,thc_vs_forward,1,1.00800172,1.01620516,1,1,1.00465937,1.00738534,1,3,3,0.011003695,0.00457697374,0,0,0,1
tpcds_sf50_t64,Q84,7,backward_vs_forward,0.96875,1.02264495,1.06111684,0.998710884,1,0.993952274,6.8436174,1,5,8,0.128364582,0.0557528274,0,0,0,1
tpcds_sf50_t64,Q84,7,full_vs_baseline,1.3125,1.59543878,1.51926244,1.31416376,1.32823965,1.09370032,21.9107911,1,5,8,0.128364582,0.0557528274,0,0,0,1
