dataset_id,benchmark,suite,scale_factor,threads,query,case,case_name,success_count,timeout_count,oom_count,completion_rate,min_runtime,median_runtime_success,p10_runtime_success,p90_runtime_success,iqr_runtime_success,cv_runtime_success,p90_p50,median_capped_runtime,median_regret,p90_regret,within_10pct_oracle_rate,bad_plan_rate_over_2x,best_seed
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q13,4,RPT+,20,0,0,1,2.87,2.9,2.879,2.911,0.0225,0.00535870718,1.0037931,2.9,0.0104529617,0.0142857143,1,0,5
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q14,1,Baseline,20,0,0,1,3.6,3.65,3.618,3.66,0.02,0.00508980159,1.00273973,3.65,0.0138888889,0.0166666667,1,0,6
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q14,2,Forward-only,20,0,0,1,3.61,3.65,3.62,3.67,0.02,0.00465881063,1.00547945,3.65,0.0110803324,0.0166204986,1,0,2
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q14,3,THC,20,0,0,1,3.56,3.63,3.56,3.641,0.025,0.00821543178,1.0030303,3.63,0.0196629213,0.022752809,1,0,17
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q14,4,RPT+,20,0,0,1,3.48,3.52,3.499,3.53,0.01,0.00380195742,1.00284091,3.52,0.0114942529,0.0143678161,1,0,8
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q15,1,Baseline,20,0,0,1,3.37,3.5,3.469,3.541,0.0275,0.0134287124,1.01171429,3.5,0.0385756677,0.0507418398,1,0,8
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q15,2,Forward-only,20,0,0,1,3.48,3.51,3.489,3.561,0.0525,0.00962268953,1.01452991,3.51,0.00862068966,0.0232758621,1,0,1
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q15,3,THC,20,0,0,1,3.4,3.54,3.409,3.6,0.05,0.0186590115,1.01694915,3.54,0.0411764706,0.0588235294,1,0,9
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q15,4,RPT+,20,0,0,1,3.37,3.51,3.49,3.523,0.01,0.009810357,1.0037037,3.51,0.0415430267,0.0454005935,1,0,7
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q16,1,Baseline,20,0,0,1,0.85,0.86,0.85,0.871,0,0.00964764676,1.0127907,0.86,0.0117647059,0.0247058824,1,0,2
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q16,2,Forward-only,20,0,0,1,0.85,0.86,0.85,0.881,0.0125,0.0156998379,1.0244186,0.86,0.0117647059,0.0364705882,1,0,0
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q16,3,THC,20,0,0,1,0.85,0.87,0.859,0.881,0.02,0.0142904713,1.01264368,0.87,0.0235294118,0.0364705882,1,0,5
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q16,4,RPT+,20,0,0,1,0.84,0.86,0.85,0.881,0.01,0.0139169571,1.0244186,0.86,0.0238095238,0.0488095238,1,0,16
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q17,1,Baseline,20,0,0,1,3.39,3.4,3.39,3.41,0.01,0.002199681,1.00294118,3.4,0.00294985251,0.00589970501,1,0,1
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q17,2,Forward-only,20,0,0,1,3.39,3.41,3.4,3.421,0.0125,0.00830023235,1.00322581,3.41,0.00589970501,0.00914454277,1,0,0
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q17,3,THC,20,0,0,1,3.39,3.405,3.4,3.411,0.01,0.0021727571,1.00176211,3.405,0.00442477876,0.00619469027,1,0,13
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q17,4,RPT+,20,0,0,1,3.38,3.41,3.39,3.41,0.01,0.00269246516,1,3.41,0.00887573964,0.00887573964,1,0,4
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q18,1,Baseline,20,0,0,1,6.24,6.28,6.259,6.321,0.04,0.00459564897,1.00652866,6.28,0.00641025641,0.0129807692,1,0,14
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q18,2,Forward-only,20,0,0,1,6.25,6.28,6.259,6.332,0.0525,0.00521239843,1.00828025,6.28,0.0048,0.01312,1,0,6
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q18,3,THC,20,0,0,1,8.39,9.785,9.6,9.976,0.1975,0.0358358928,1.01951967,9.785,0.166269368,0.189034565,0.05,0,9
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q18,4,RPT+,20,0,0,1,6.24,6.3,6.26,6.321,0.03,0.00360386031,1.00333333,6.3,0.00961538462,0.0129807692,1,0,18
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q19,1,Baseline,20,0,0,1,4.93,5.06,4.97,5.07,0.0825,0.00904119691,1.00197628,5.06,0.0263691684,0.0283975659,1,0,13
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q19,2,Forward-only,20,0,0,1,4.95,5.06,4.979,5.081,0.0225,0.0295955875,1.0041502,5.06,0.0222222222,0.0264646465,0.95,0,16
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q19,3,THC,20,0,0,1,4.95,5.06,4.979,5.08,0.0825,0.00864804865,1.00395257,5.06,0.0222222222,0.0262626263,1,0,4
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q19,4,RPT+,20,0,0,1,5.12,5.22,5.129,5.241,0.08,0.00891206989,1.00402299,5.22,0.01953125,0.0236328125,1,0,1
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q20,1,Baseline,20,0,0,1,3.56,3.72,3.678,3.761,0.02,0.0145595109,1.01102151,3.72,0.0449438202,0.0564606742,1,0,3
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q20,2,Forward-only,20,0,0,1,3.47,3.71,3.672,3.741,0.0125,0.0189562648,1.0083558,3.71,0.0691642651,0.0780979827,1,0,8
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q20,3,THC,20,0,0,1,3.49,3.72,3.7,3.733,0.02,0.0141745936,1.00349462,3.72,0.0659025788,0.0696275072,1,0,19
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q20,4,RPT+,20,0,0,1,3.7,3.76,3.745,3.76,0.01,0.0048122255,1,3.76,0.0162162162,0.0162162162,1,0,7
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q21,1,Baseline,20,0,0,1,5.19,5.345,5.218,5.391,0.0325,0.0113622718,1.00860617,5.345,0.0298651252,0.0387283237,1,0,9
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q21,2,Forward-only,20,0,0,1,5.23,5.37,5.268,5.411,0.0525,0.00980033841,1.00763501,5.37,0.0267686424,0.0346080306,1,0,19
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q21,3,THC,20,0,0,1,6.13,6.29,6.139,6.661,0.38,0.0313573371,1.05898251,6.29,0.0261011419,0.0866231648,1,0,1
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q21,4,RPT+,20,0,0,1,5.25,5.28,5.25,5.33,0.0475,0.00572150509,1.0094697,5.28,0.00571428571,0.0152380952,1,0,0
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q22,1,Baseline,20,0,0,1,0.7,0.7,0.7,0.71,0.01,0.00677995168,1.01428571,0.7,0,0.0142857143,1,0,0
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q22,2,Forward-only,20,0,0,1,0.69,0.7,0.7,0.71,0.01,0.00910828483,1.01428571,0.7,0.0144927536,0.0289855072,1,0,11
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q22,3,THC,20,0,0,1,0.89,0.92,0.9,0.936,0.0225,0.0283443583,1.0173913,0.92,0.0337078652,0.0516853933,0.9,0,14
tpch_sf100_t64,TPCH SF100,tpch,100,64,Q22,4,RPT+,20,0,0,1,0.69,0.7,0.7,0.701,0,0.00548261652,1.00142857,0.7,0.0144927536,0.015942029,1,0,11
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q01,1,Baseline,20,0,0,1,0.41,0.42,0.42,0.42,0,0.00519535035,1,0.42,0.0243902439,0.0243902439,1,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q01,2,Forward-only,20,0,0,1,0.41,0.42,0.42,0.42,0,0.00519535035,1,0.42,0.0243902439,0.0243902439,1,0,9
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q01,3,THC,20,0,0,1,0.52,0.52,0.52,0.521,0,0.00575815739,1.00192308,0.52,0,0.00192307692,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q01,4,RPT+,20,0,0,1,0.41,0.42,0.419,0.42,0,0.00715990453,1,0.42,0.0243902439,0.0243902439,1,0,3
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q02,1,Baseline,20,0,0,1,0.31,0.32,0.31,0.32,0.01,0.0144560747,1,0.32,0.0322580645,0.0322580645,1,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q02,2,Forward-only,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0112110336,1,0.32,0.0322580645,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q02,3,THC,20,0,0,1,0.31,0.32,0.319,0.32,0,0.00940438871,1,0.32,0.0322580645,0.0322580645,1,0,3
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q02,4,RPT+,20,0,0,1,0.31,0.32,0.32,0.32,0,0.0068214381,1,0.32,0.0322580645,0.0322580645,1,0,19
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q03,1,Baseline,20,0,0,1,0.31,0.315,0.31,0.32,0.01,0.0158730159,1.01587302,0.315,0.0161290323,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q03,2,Forward-only,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0112110336,1,0.32,0.0322580645,0.0322580645,1,0,2
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q03,3,THC,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0125786164,1,0.32,0.0322580645,0.0322580645,1,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q03,4,RPT+,20,0,0,1,0.31,0.32,0.31,0.32,0.01,0.0144560747,1,0.32,0.0322580645,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q04,1,Baseline,20,0,0,1,1.04,1.245,1.04,1.45,0.41,0.164658635,1.16465863,1.245,0.197115385,0.394230769,0.5,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q04,2,Forward-only,20,0,0,1,1.04,1.45,1.14,1.76,0.4425,0.164792921,1.2137931,1.45,0.394230769,0.692307692,0.2,0,2
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q04,3,THC,20,0,0,1,1.03,1.45,1.14,1.751,0.4575,0.165795646,1.20758621,1.45,0.40776699,0.7,0.05,0,6
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q04,4,RPT+,20,0,0,1,0.93,1.45,1.04,1.86,0.4875,0.230198397,1.28275862,1.45,0.559139785,1,0.05,0,17
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q05,1,Baseline,20,0,0,1,0.52,0.52,0.52,0.53,0.01,0.041043858,1.01923077,0.52,0,0.0192307692,0.95,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q05,2,Forward-only,20,0,0,1,0.52,0.52,0.52,0.52,0,0.00418722281,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q05,3,THC,20,0,0,1,0.52,0.62,0.52,0.62,0.09,0.0823573027,1,0.62,0.192307692,0.192307692,0.45,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q05,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0.0415133233,1,0.52,0,0,0.95,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q06,1,Baseline,20,0,0,1,0.41,0.42,0.42,0.42,0,0.00519535035,1,0.42,0.0243902439,0.0243902439,1,0,16
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q06,2,Forward-only,20,0,0,1,0.42,0.42,0.42,0.42,0,0,1,0.42,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q06,3,THC,20,0,0,1,0.42,0.42,0.42,0.42,0,0,1,0.42,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q06,4,RPT+,20,0,0,1,0.42,0.42,0.42,0.42,0,0,1,0.42,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q07,1,Baseline,20,0,0,1,0.52,0.52,0.52,0.62,0.01,0.0657085918,1.19230769,0.52,0,0.192307692,0.85,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q07,2,Forward-only,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q07,3,THC,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q07,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q08,1,Baseline,20,0,0,1,0.93,0.93,0.93,0.93,0,0,1,0.93,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q08,2,Forward-only,20,0,0,1,0.93,0.93,0.93,0.93,0,0,1,0.93,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q08,3,THC,20,0,0,1,0.93,0.93,0.93,0.93,0,0,1,0.93,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q08,4,RPT+,20,0,0,1,0.93,0.93,0.93,0.93,0,0,1,0.93,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q09,1,Baseline,20,0,0,1,0.32,0.32,0.32,0.32,0,0,1,0.32,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q09,2,Forward-only,20,0,0,1,0.32,0.32,0.32,0.32,0,0,1,0.32,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q09,3,THC,20,0,0,1,0.32,0.32,0.32,0.32,0,0,1,0.32,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q09,4,RPT+,20,0,0,1,0.32,0.32,0.32,0.32,0,0,1,0.32,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q10,1,Baseline,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0125786164,1,0.32,0.0322580645,0.0322580645,1,0,7
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q10,2,Forward-only,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0699854771,1,0.32,0.0322580645,0.0322580645,0.95,0,4
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q10,3,THC,20,0,0,1,0.31,0.37,0.31,0.42,0.1,0.141617546,1.13513514,0.37,0.193548387,0.35483871,0.5,0,2
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q10,4,RPT+,20,0,0,1,0.31,0.32,0.31,0.32,0.0025,0.0136381953,1,0.32,0.0322580645,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q11,1,Baseline,20,0,0,1,0.83,0.935,0.83,1.14,0.31,0.1444286,1.21925134,0.935,0.126506024,0.373493976,0.5,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q11,2,Forward-only,20,0,0,1,0.73,0.83,0.73,1.14,0.1,0.153222161,1.37349398,0.83,0.136986301,0.561643836,0.15,0,3
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q11,3,THC,20,0,0,1,0.73,0.83,0.82,1.14,0.31,0.16698237,1.37349398,0.83,0.136986301,0.561643836,0.1,0,4
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q11,4,RPT+,20,0,0,1,0.73,1.245,0.73,1.55,0.495,0.260598027,1.24497992,1.245,0.705479452,1.12328767,0.15,0.25,11
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q12,1,Baseline,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0112110336,1,0.32,0.0322580645,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q12,2,Forward-only,20,0,0,1,0.31,0.31,0.31,0.32,0.01,0.0152143413,1.03225806,0.31,0,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q12,3,THC,20,0,0,1,0.31,0.32,0.31,0.32,0.01,0.0157684221,1,0.32,0.0322580645,0.0322580645,1,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q12,4,RPT+,20,0,0,1,0.31,0.32,0.31,0.32,0.01,0.0155030996,1,0.32,0.0322580645,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q13,1,Baseline,20,0,0,1,0.52,0.52,0.52,0.521,0,0.00575815739,1.00192308,0.52,0,0.00192307692,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q13,2,Forward-only,20,0,0,1,0.52,0.52,0.52,0.539,0.01,0.0556340172,1.03653846,0.52,0,0.0365384615,0.9,0,2
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q13,3,THC,20,0,0,1,0.52,0.52,0.52,0.53,0.01,0.00948510426,1.01923077,0.52,0,0.0192307692,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q13,4,RPT+,20,0,0,1,0.62,0.62,0.62,0.62,0,0.0035124085,1,0.62,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q14,1,Baseline,20,0,0,1,1.14,1.15,1.14,1.15,0,0.00415297867,1,1.15,0.00877192982,0.00877192982,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q14,2,Forward-only,20,0,0,1,1.15,1.25,1.15,1.251,0.03,0.0343286081,1.0008,1.25,0.0869565217,0.087826087,1,0,7
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q14,3,THC,20,0,0,1,1.14,1.25,1.16,1.251,0,0.0314993635,1.0008,1.25,0.0964912281,0.0973684211,0.9,0,16
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q14,4,RPT+,20,0,0,1,1.25,1.26,1.25,1.36,0.11,0.0389182723,1.07936508,1.26,0.008,0.088,1,0,5
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q15,1,Baseline,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q15,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q15,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q15,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0.111248001,1,0.21,0,0,0.95,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q16,1,Baseline,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q16,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q16,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q16,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q17,1,Baseline,20,0,0,1,0.42,0.57,0.42,0.63,0.21,0.16710762,1.10526316,0.57,0.357142857,0.5,0.3,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q17,2,Forward-only,20,0,0,1,0.42,0.42,0.42,0.52,0.1,0.101835015,1.23809524,0.42,0,0.238095238,0.7,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q17,3,THC,20,0,0,1,0.42,0.42,0.42,0.52,0.1,0.106499554,1.23809524,0.42,0,0.238095238,0.6,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q17,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q18,1,Baseline,20,0,0,1,0.31,0.42,0.32,0.52,0.2,0.195845911,1.23809524,0.42,0.35483871,0.677419355,0.35,0,17
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q18,2,Forward-only,20,0,0,1,0.31,0.32,0.31,0.32,0.01,0.0150701296,1,0.32,0.0322580645,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q18,3,THC,20,0,0,1,0.31,0.32,0.31,0.33,0.0025,0.0950374015,1.03125,0.32,0.0322580645,0.064516129,0.9,0,3
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q18,4,RPT+,20,0,0,1,0.31,0.32,0.31,0.42,0,0.110378234,1.3125,0.32,0.0322580645,0.35483871,0.85,0,6
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q19,1,Baseline,20,0,0,1,0.42,0.42,0.42,0.52,0,0.0820853842,1.23809524,0.42,0,0.238095238,0.85,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q19,2,Forward-only,20,0,0,1,0.42,0.42,0.42,0.42,0,0,1,0.42,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q19,3,THC,20,0,0,1,0.42,0.42,0.42,0.42,0,0,1,0.42,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q19,4,RPT+,20,0,0,1,0.42,0.42,0.42,0.42,0,0,1,0.42,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q20,1,Baseline,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q20,2,Forward-only,20,0,0,1,0.21,0.31,0.31,0.32,0,0.0731552604,1.03225806,0.31,0.476190476,0.523809524,0.05,0,15
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q20,3,THC,20,0,0,1,0.31,0.31,0.31,0.32,0,0.011462967,1.03225806,0.31,0,0.0322580645,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q20,4,RPT+,20,0,0,1,0.31,0.32,0.31,0.32,0,0.0112110336,1,0.32,0.0322580645,0.0322580645,1,0,7
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q21,1,Baseline,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q21,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q21,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0.0103536792,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q21,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0.111248001,1,0.21,0,0,0.95,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q22,1,Baseline,20,0,0,1,2.62,2.72,2.638,2.731,0.02,0.0133961279,1.00404412,2.72,0.0381679389,0.0423664122,1,0,2
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q22,2,Forward-only,20,0,0,1,2.71,2.73,2.719,2.74,0.0125,0.00371506962,1.003663,2.73,0.0073800738,0.0110701107,1,0,6
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q22,3,THC,20,0,0,1,2.63,2.72,2.71,2.73,0.01,0.00776980593,1.00367647,2.72,0.0342205323,0.0380228137,1,0,17
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q22,4,RPT+,20,0,0,1,2.64,2.73,2.719,2.74,0.02,0.00822376209,1.003663,2.73,0.0340909091,0.0378787879,1,0,9
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q23,1,Baseline,20,0,0,1,0.93,0.94,0.93,0.94,0.0025,0.00461880215,1,0.94,0.0107526882,0.0107526882,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q23,2,Forward-only,20,0,0,1,0.93,0.94,0.93,0.94,0.01,0.00489068911,1,0.94,0.0107526882,0.0107526882,1,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q23,3,THC,20,0,0,1,0.93,0.94,0.93,0.94,0.0025,0.0241656063,1,0.94,0.0107526882,0.0107526882,0.95,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q23,4,RPT+,20,0,0,1,0.93,0.94,0.93,0.94,0.01,0.00509310839,1,0.94,0.0107526882,0.0107526882,1,0,3
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q24,1,Baseline,20,0,0,1,0.52,0.575,0.52,1.381,0.11,0.549588718,2.40173913,0.575,0.105769231,1.65576923,0.5,0.15,3
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q24,2,Forward-only,20,0,0,1,0.42,0.52,0.52,1.491,0,0.785818027,2.86730769,0.52,0.238095238,2.55,0.05,0.15,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q24,3,THC,20,0,0,1,0.52,0.52,0.52,1.701,0,0.855296477,3.27115385,0.52,0,2.27115385,0.8,0.15,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q24,4,RPT+,20,0,0,1,0.52,0.52,0.52,1.481,0,0.570451425,2.84807692,0.52,0,1.84807692,0.8,0.15,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q25,1,Baseline,20,0,0,1,0.52,0.52,0.52,0.63,0.1025,0.089930348,1.21153846,0.52,0,0.211538462,0.7,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q25,2,Forward-only,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q25,3,THC,20,0,0,1,0.42,0.52,0.52,0.52,0,0.0427100657,1,0.52,0.238095238,0.238095238,0.05,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q25,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q26,1,Baseline,20,0,0,1,0.21,0.26,0.21,0.32,0.1,0.198913194,1.23076923,0.26,0.238095238,0.523809524,0.5,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q26,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.22,0,0.136363636,1.04761905,0.21,0,0.0476190476,0.9,0,1
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q26,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t64,TPCDS SF10,tpcds,10,64,Q26,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
