dataset_id,benchmark,suite,scale_factor,threads,query,comparison,base_case,treatment_case,paired_success_count,treatment_completion_win_count,treatment_completion_loss_count,both_failed_count,median_speedup,geomean_speedup,p10_speedup,p90_speedup,treatment_win_rate_paired,tie_rate_paired,helped_at_least_10pct_rate,hurt_at_least_10pct_rate,at_least_2x_speedup_rate
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q75,full_vs_baseline,1,4,20,0,0,0,0.87712752,0.872790638,0.825192585,0.921052632,0,0.1,0,0.7,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q75,thc_vs_forward,2,3,20,0,0,0,1,0.948600821,0.838709677,1.00097087,0.1,0.55,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q75,backward_vs_forward,2,4,20,0,0,0,0.912280702,0.902948151,0.837903226,1,0,0.2,0,0.35,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q75,full_vs_thc,3,4,20,0,0,0,0.925373134,0.951873676,0.911403509,1,0,0.45,0,0.1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q76,forward_vs_baseline,1,2,20,0,0,0,1,0.955781668,0.798076923,1,0,0.75,0,0.2,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q76,thc_vs_baseline,1,3,20,0,0,0,0.902912621,0.896810785,0.798076923,1,0.05,0.45,0,0.5,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q76,full_vs_baseline,1,4,20,0,0,0,0.844401983,0.880005704,0.798076923,1,0.05,0.35,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q76,thc_vs_forward,2,3,20,0,0,0,1,0.938300884,0.805825243,1.00970874,0.15,0.55,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q76,backward_vs_forward,2,4,20,0,0,0,1,0.920718333,0.798076923,1.00970874,0.15,0.4,0,0.4,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q76,full_vs_thc,3,4,20,0,0,0,1,0.981261286,0.902405207,1.00097087,0.1,0.45,0,0.15,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q77,forward_vs_baseline,1,2,20,0,0,0,1,0.958200131,0.784946237,1,0.05,0.7,0.05,0.2,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q77,thc_vs_baseline,1,3,20,0,0,0,0.885623803,0.891062566,0.784946237,1,0.05,0.4,0.05,0.5,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q77,full_vs_baseline,1,4,20,0,0,0,0.826208058,0.846459349,0.784946237,1,0,0.15,0,0.85,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q77,thc_vs_forward,2,3,20,0,0,0,1,0.929933672,0.784946237,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q77,backward_vs_forward,2,4,20,0,0,0,0.879518072,0.883384715,0.784946237,1,0,0.3,0,0.7,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q77,full_vs_thc,3,4,20,0,0,0,1,0.949943788,0.879518072,1,0,0.6,0,0.4,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q78,forward_vs_baseline,1,2,20,0,0,0,1,0.974369519,0.924657534,1,0.05,0.55,0,0.05,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q78,thc_vs_baseline,1,3,20,0,0,0,0.865384615,0.917046504,0.858974359,1,0,0.2,0,0.55,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q78,full_vs_baseline,1,4,20,0,0,0,0.836113686,0.850856537,0.762283375,0.931034483,0,0.05,0,0.65,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q78,thc_vs_forward,2,3,20,0,0,0,0.960595777,0.941169121,0.858974359,1,0.05,0.1,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q78,backward_vs_forward,2,4,20,0,0,0,0.873890773,0.873238048,0.80239521,0.931304528,0,0.05,0,0.55,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q78,full_vs_thc,3,4,20,0,0,0,0.934131737,0.927822672,0.880860788,0.945142107,0,0.05,0,0.2,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q79,forward_vs_baseline,1,2,20,0,0,0,1,0.928925653,0.746987952,1,0,0.7,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q79,thc_vs_baseline,1,3,20,0,0,0,0.746987952,0.851770272,0.746987952,1,0,0.45,0,0.55,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q79,full_vs_baseline,1,4,20,0,0,0,0.746987952,0.797902839,0.746987952,0.849315068,0,0.05,0,0.95,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q79,thc_vs_forward,2,3,20,0,0,0,1,0.916941274,0.746987952,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q79,backward_vs_forward,2,4,20,0,0,0,0.849315068,0.858952314,0.746987952,1,0,0.3,0,0.7,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q79,full_vs_thc,3,4,20,0,0,0,1,0.936758261,0.849315068,1,0,0.6,0,0.4,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q80,forward_vs_baseline,1,2,20,0,0,0,0.995192308,0.958693376,0.837903226,1.00097087,0.1,0.4,0,0.2,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q80,thc_vs_baseline,1,3,20,0,0,0,0.838709677,0.902980864,0.830645161,1,0.05,0.1,0,0.55,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q80,full_vs_baseline,1,4,20,0,0,0,0.912280702,0.992656516,0.903508772,1.10860215,0.45,0,0.4,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q80,thc_vs_forward,2,3,20,0,0,0,0.995192308,0.941887038,0.830645161,1,0,0.5,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q80,backward_vs_forward,2,4,20,0,0,0,1.0877193,1.03542649,0.903508772,1.11827957,0.65,0.05,0.4,0.15,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q80,full_vs_thc,3,4,20,0,0,0,1.0877193,1.09931069,1.0877193,1.11827957,1,0,0.4,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q81,forward_vs_baseline,1,2,20,0,0,0,1,0.974719115,0.973809524,1.03225806,0.15,0.75,0,0.1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q81,thc_vs_baseline,1,3,20,0,0,0,1,0.931314455,0.75952381,1,0.05,0.65,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q81,full_vs_baseline,1,4,20,0,0,0,0.888221154,0.881492083,0.75952381,1,0.05,0.35,0,0.5,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q81,thc_vs_forward,2,3,20,0,0,0,1,0.955469571,0.738095238,1,0.05,0.75,0,0.15,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q81,backward_vs_forward,2,4,20,0,0,0,0.984375,0.904354977,0.738095238,1,0.05,0.45,0,0.4,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q81,full_vs_thc,3,4,20,0,0,0,1,0.946503169,0.807692308,1,0,0.7,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q82,forward_vs_baseline,1,2,20,0,0,0,1.82862903,4.21090814,0.996875,63.3657258,0.65,0.25,0.5,0,0.5
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q82,thc_vs_baseline,1,3,20,0,0,0,1.82862903,4.18425468,0.96875,62.65625,0.55,0.3,0.5,0,0.5
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q82,full_vs_baseline,1,4,20,0,0,0,2.07440476,4.26653419,0.96875,62.9663306,0.55,0.25,0.55,0,0.5
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q82,thc_vs_forward,2,3,20,0,0,0,1,0.993670377,0.96875,1.00322581,0.1,0.6,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q82,backward_vs_forward,2,4,20,0,0,0,1,1.01320999,0.96875,1.03225806,0.15,0.55,0.05,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q82,full_vs_thc,3,4,20,0,0,0,1,1.01966408,0.96875,1.03225806,0.15,0.7,0.05,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q83,forward_vs_baseline,1,2,20,0,0,0,0.96875,0.898623796,0.675302419,1.00322581,0.1,0.35,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q83,thc_vs_baseline,1,3,20,0,0,0,0.96875,0.892935847,0.65625,1.00322581,0.1,0.3,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q83,full_vs_baseline,1,4,20,0,0,0,0.96875,0.888693524,0.65625,1,0.05,0.2,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q83,thc_vs_forward,2,3,20,0,0,0,1,0.993670377,0.96875,1.03225806,0.2,0.4,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q83,backward_vs_forward,2,4,20,0,0,0,1,0.988949466,0.96875,1,0.05,0.55,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q83,full_vs_thc,3,4,20,0,0,0,1,0.995249017,0.96875,1.00322581,0.1,0.65,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q84,forward_vs_baseline,1,2,20,0,0,0,1,1.10752578,1,1.52380952,0.3,0.65,0.3,0.05,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q84,thc_vs_baseline,1,3,20,0,0,0,1,1.02128401,0.65625,1.52380952,0.3,0.5,0.25,0.2,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q84,full_vs_baseline,1,4,20,0,0,0,1,1.0861673,0.967741935,1.52380952,0.3,0.6,0.3,0.1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q84,thc_vs_forward,2,3,20,0,0,0,1,0.922131147,0.675302419,1,0,0.8,0,0.2,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q84,backward_vs_forward,2,4,20,0,0,0,1,0.98071514,0.967741935,1,0.05,0.85,0.05,0.1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q84,full_vs_thc,3,4,20,0,0,0,1,1.06353109,1,1.48095238,0.2,0.75,0.15,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q85,forward_vs_baseline,1,2,20,0,0,0,1,0.908365594,0.807692308,1,0,0.55,0,0.45,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q85,thc_vs_baseline,1,3,20,0,0,0,0.807692308,0.868725586,0.80616836,1,0,0.35,0,0.65,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q85,full_vs_baseline,1,4,20,0,0,0,0.807692308,0.820991207,0.677419355,1,0,0.2,0,0.8,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q85,thc_vs_forward,2,3,20,0,0,0,1,0.956361175,0.807692308,1,0.05,0.6,0.05,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q85,backward_vs_forward,2,4,20,0,0,0,0.919354839,0.90381143,0.807692308,1,0,0.5,0,0.5,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q85,full_vs_thc,3,4,20,0,0,0,1,0.945052407,0.807692308,1,0.05,0.65,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q86,forward_vs_baseline,1,2,20,0,0,0,1,0.993670377,0.96875,1.03225806,0.15,0.5,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q86,thc_vs_baseline,1,3,20,0,0,0,1,0.998413824,0.96875,1.03225806,0.3,0.35,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q86,full_vs_baseline,1,4,20,0,0,0,0.96875,0.897738658,0.75952381,1,0.05,0.25,0,0.35,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q86,thc_vs_forward,2,3,20,0,0,0,1,1.00477366,0.96875,1.03225806,0.35,0.45,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q86,backward_vs_forward,2,4,20,0,0,0,0.96875,0.903457201,0.761904762,1,0.05,0.4,0,0.35,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q86,full_vs_thc,3,4,20,0,0,0,1,0.899164891,0.738095238,1,0,0.55,0,0.35,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q87,forward_vs_baseline,1,2,20,0,0,0,1,0.947697795,0.838709677,1.00192308,0.1,0.45,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q87,thc_vs_baseline,1,3,20,0,0,0,0.838709677,0.901559191,0.838709677,1,0.05,0.35,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q87,full_vs_baseline,1,4,20,0,0,0,0.717275495,0.761784759,0.712328767,0.838709677,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q87,thc_vs_forward,2,3,20,0,0,0,1,0.951315067,0.838709677,1.00192308,0.1,0.6,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q87,backward_vs_forward,2,4,20,0,0,0,0.838709677,0.803826667,0.712328767,0.85483871,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q87,full_vs_thc,3,4,20,0,0,0,0.849315068,0.844963666,0.838709677,0.849315068,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q88,forward_vs_baseline,1,2,20,0,0,0,1.01923077,1.10192732,0.981132075,1.26190476,0.6,0.15,0.45,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q88,thc_vs_baseline,1,3,20,0,0,0,1,1.04563007,0.981132075,1.23809524,0.4,0.45,0.2,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q88,full_vs_baseline,1,4,20,0,0,0,0.85483871,0.897105261,0.825396825,1,0.05,0.15,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q88,thc_vs_forward,2,3,20,0,0,0,1,0.948910196,0.807692308,1.01923077,0.3,0.25,0.05,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q88,backward_vs_forward,2,4,20,0,0,0,0.825396825,0.814123805,0.780949483,0.85483871,0,0,0,0.95,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q88,full_vs_thc,3,4,20,0,0,0,0.838709677,0.857956642,0.79245283,0.981132075,0,0.05,0,0.8,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q89,forward_vs_baseline,1,2,20,0,0,0,1,0.948600821,0.838709677,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q89,thc_vs_baseline,1,3,20,0,0,0,0.838709677,0.897686437,0.825396825,1,0,0.4,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q89,full_vs_baseline,1,4,20,0,0,0,0.712328767,0.760335078,0.712328767,0.838709677,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q89,thc_vs_forward,2,3,20,0,0,0,1,0.94632686,0.838709677,1,0,0.55,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q89,backward_vs_forward,2,4,20,0,0,0,0.838709677,0.801533228,0.712328767,0.849315068,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q89,full_vs_thc,3,4,20,0,0,0,0.849315068,0.846994058,0.838709677,0.863013699,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q90,forward_vs_baseline,1,2,20,0,0,0,1,0.889728045,0.677419355,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q90,thc_vs_baseline,1,3,20,0,0,0,0.677419355,0.78785504,0.65625,1,0,0.4,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q90,full_vs_baseline,1,4,20,0,0,0,0.677419355,0.78785504,0.65625,1,0,0.4,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q90,thc_vs_forward,2,3,20,0,0,0,1,0.885500963,0.675302419,1,0,0.65,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q90,backward_vs_forward,2,4,20,0,0,0,1,0.885500963,0.65625,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q90,full_vs_thc,3,4,20,0,0,0,1,1,1,1,0.05,0.9,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q91,forward_vs_baseline,1,2,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q91,thc_vs_baseline,1,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q91,full_vs_baseline,1,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q91,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q91,backward_vs_forward,2,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q91,full_vs_thc,3,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q92,forward_vs_baseline,1,2,20,0,0,0,1,1.00636994,1,1.03225806,0.25,0.7,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q92,thc_vs_baseline,1,3,20,0,0,0,1,1.00477366,1,1.03225806,0.2,0.75,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q92,full_vs_baseline,1,4,20,0,0,0,1,1.0015887,1,1.00322581,0.1,0.85,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q92,thc_vs_forward,2,3,20,0,0,0,1,0.998413824,0.96875,1.03225806,0.15,0.65,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q92,backward_vs_forward,2,4,20,0,0,0,1,0.995249017,0.96875,1.00322581,0.1,0.65,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q92,full_vs_thc,3,4,20,0,0,0,1,0.996830165,0.96875,1,0.05,0.8,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q93,forward_vs_baseline,1,2,20,0,0,0,1.19230769,1.13192926,1,1.19230769,0.7,0.3,0.7,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q93,thc_vs_baseline,1,3,20,0,0,0,1,1.07374902,1,1.19230769,0.45,0.55,0.4,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q93,full_vs_baseline,1,4,20,0,0,0,1,1.06860727,0.984126984,1.19230769,0.4,0.35,0.4,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q93,thc_vs_forward,2,3,20,0,0,0,1,0.948600821,0.838709677,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q93,backward_vs_forward,2,4,20,0,0,0,1,0.944058351,0.825396825,1,0,0.65,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q93,full_vs_thc,3,4,20,0,0,0,1,0.9952114,0.984126984,1,0,0.7,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q94,forward_vs_baseline,1,2,20,0,0,0,1,0.998795848,1,1,0,0.95,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q94,thc_vs_baseline,1,3,20,0,0,0,1,0.998795848,1,1,0,0.95,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q94,full_vs_baseline,1,4,20,0,0,0,1,1.11356726,1,1.3125,0.4,0.6,0.4,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q94,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q94,backward_vs_forward,2,4,20,0,0,0,1,1.11490978,1,1.3125,0.4,0.6,0.4,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q94,full_vs_thc,3,4,20,0,0,0,1,1.11490978,1,1.3125,0.4,0.6,0.4,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q95,forward_vs_baseline,1,2,20,0,0,0,1,0.982686778,0.893617021,1.02274814,0.25,0.35,0.1,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q95,thc_vs_baseline,1,3,20,0,0,0,0.672,0.701084833,0.663741732,0.752,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q95,full_vs_baseline,1,4,20,0,0,0,1.80769231,1.79517602,1.61346154,2,1,0,1,0,0.3
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q95,thc_vs_forward,2,3,20,0,0,0,0.730434783,0.713436721,0.663741732,0.752,0,0,0,1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q95,backward_vs_forward,2,4,20,0,0,0,1.80769231,1.82680388,1.61538462,2,1,0,1,0,0.3
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q95,full_vs_thc,3,4,20,0,0,0,2.43269231,2.5605689,2.40384615,2.76190476,1,0,1,0,1
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q96,forward_vs_baseline,1,2,20,0,0,0,1,0.920196956,0.75952381,1.03225806,0.15,0.45,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q96,thc_vs_baseline,1,3,20,0,0,0,0.761904762,0.84407834,0.75952381,1,0,0.3,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q96,full_vs_baseline,1,4,20,0,0,0,0.761904762,0.845419323,0.75952381,1,0.05,0.25,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q96,thc_vs_forward,2,3,20,0,0,0,1,0.917280083,0.75952381,1,0,0.65,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q96,backward_vs_forward,2,4,20,0,0,0,1,0.918737362,0.75952381,1,0.05,0.6,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q96,full_vs_thc,3,4,20,0,0,0,1,1.0015887,1,1,0.05,0.95,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q97,forward_vs_baseline,1,2,20,0,0,0,1,0.955999937,0.863013699,1.0016129,0.1,0.5,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q97,thc_vs_baseline,1,3,20,0,0,0,0.863013699,0.912374034,0.849315068,1,0.05,0.2,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q97,full_vs_baseline,1,4,20,0,0,0,0.863013699,0.909559407,0.849315068,1,0,0.15,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q97,thc_vs_forward,2,3,20,0,0,0,1,0.954366207,0.861643836,1.00138889,0.1,0.45,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q97,backward_vs_forward,2,4,20,0,0,0,0.984126984,0.951422036,0.861643836,1,0,0.45,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q97,full_vs_thc,3,4,20,0,0,0,1,0.996915051,0.984126984,1,0,0.8,0,0,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q98,forward_vs_baseline,1,2,20,0,0,0,1,0.956980115,0.838709677,1,0,0.75,0,0.25,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q98,thc_vs_baseline,1,3,20,0,0,0,0.838709677,0.907792123,0.838709677,1,0,0.45,0,0.55,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q98,full_vs_baseline,1,4,20,0,0,0,0.838709677,0.899123916,0.838709677,1,0,0.4,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q98,thc_vs_forward,2,3,20,0,0,0,1,0.948600821,0.838709677,1,0,0.7,0,0.3,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q98,backward_vs_forward,2,4,20,0,0,0,1,0.939542945,0.838709677,1,0,0.65,0,0.35,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q98,full_vs_thc,3,4,20,0,0,0,1,0.99045133,0.998412698,1,0,0.9,0,0.05,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q99,forward_vs_baseline,1,2,20,0,0,0,1,0.997676702,0.967329545,1.03225806,0.25,0.45,0.05,0.05,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q99,thc_vs_baseline,1,3,20,0,0,0,1,0.958753432,0.9375,1.03225806,0.2,0.5,0,0.1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q99,full_vs_baseline,1,4,20,0,0,0,0.761904762,0.819040239,0.73202765,1,0.05,0.2,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q99,thc_vs_forward,2,3,20,0,0,0,1,0.960986089,0.940625,1.03225806,0.15,0.55,0,0.1,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q99,backward_vs_forward,2,4,20,0,0,0,0.761904762,0.820947544,0.735253456,1.03225806,0.15,0.15,0,0.6,0
tpcds_sf20_t64,TPCDS SF20,tpcds,20,64,Q99,full_vs_thc,3,4,20,0,0,0,0.761904762,0.8542762,0.738095238,1.03225806,0.15,0.15,0,0.55,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q01,forward_vs_baseline,1,2,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q01,thc_vs_baseline,1,3,20,0,0,0,0.805825243,0.803881139,0.798076923,0.805825243,0,0,0,1,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q01,full_vs_baseline,1,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q01,thc_vs_forward,2,3,20,0,0,0,0.805825243,0.803881139,0.798076923,0.805825243,0,0,0,1,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q01,backward_vs_forward,2,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q01,full_vs_thc,3,4,20,0,0,0,1.24096386,1.243965,1.24096386,1.25301205,1,0,1,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q02,forward_vs_baseline,1,2,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q02,thc_vs_baseline,1,3,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q02,full_vs_baseline,1,4,20,0,0,0,1,1,1,1,0,1,0,0,0
tpcds_sf50_t64,TPCDS SF50,tpcds,50,64,Q02,thc_vs_forward,2,3,20,0,0,0,1,1,1,1,0,1,0,0,0
