dataset_id,benchmark,threads,query,eligible_all_20_seeds_successful,median_winner,strict_monotone_1_gt_2_gt_3_gt_4,forward_sufficient_10pct,backward_essential_10pct,thc_regression_10pct,forward_regression_10pct,full_regression_10pct,all_treatments_regress_10pct,thc_approximates_full_when_backward_essential,case1_median,case2_median,case3_median,case4_median
appian_t1,appian,1,q01,1,4,0,0,0,0,0,0,0,0,2.72,2.72,2.77,2.71
appian_t1,appian,1,q02,1,1,0,0,0,0,0,0,0,0,13.59,13.825,14.59,13.785
appian_t1,appian,1,q03,1,4,0,0,0,1,0,0,0,0,6.495,6.095,6.805,6.07
appian_t1,appian,1,q04,1,1,0,0,0,1,0,0,0,0,25.795,25.855,28.615,25.855
appian_t1,appian,1,q05,1,4,0,0,0,0,0,0,0,0,4.845,4.84,5.05,4.82
appian_t1,appian,1,q06,1,1,0,0,0,1,0,0,0,0,7.74,7.77,9.6,7.745
appian_t1,appian,1,q07,1,1,0,0,0,0,0,0,0,0,7.74,7.99,8.42,7.945
appian_t1,appian,1,q08,1,4,0,0,0,0,0,0,0,0,29.69,29.655,30.53,29.635
job_t1,job,1,1a,1,4,0,0,1,0,0,0,0,0,0.39,0.17,0.17,0.15
job_t1,job,1,1b,1,4,0,0,0,0,0,0,0,0,0.36,0.11,0.11,0.1
job_t1,job,1,1c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.255,0.21,0.21,0.21
job_t1,job,1,1d,1,"tie:2,4",0,1,0,0,0,0,0,0,0.37,0.11,0.115,0.11
job_t1,job,1,2a,1,4,0,0,1,0,0,0,0,0,0.635,0.36,0.36,0.3
job_t1,job,1,2b,1,4,0,0,1,0,0,0,0,0,0.625,0.34,0.34,0.29
job_t1,job,1,2c,1,4,0,0,1,0,0,0,0,0,0.585,0.09,0.09,0.08
job_t1,job,1,2d,1,4,0,0,1,0,0,0,0,0,0.66,0.545,0.55,0.34
job_t1,job,1,3a,1,4,1,0,1,0,0,0,0,0,1.91,1.3,1.29,1.18
job_t1,job,1,3b,1,1,0,0,0,0,0,0,0,0,0.94,0.99,0.99,0.99
job_t1,job,1,3c,1,4,1,0,1,0,0,0,0,0,2.255,1.41,1.4,1.225
job_t1,job,1,4a,1,4,1,0,1,0,0,0,0,0,0.685,0.42,0.415,0.3
job_t1,job,1,4b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.335,0.28,0.28,0.28
job_t1,job,1,4c,1,4,0,0,1,0,0,0,0,0,0.885,0.535,0.54,0.34
job_t1,job,1,5a,1,"tie:2,4",0,1,0,0,0,0,0,0,1.89,0.08,0.085,0.08
job_t1,job,1,5b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.21,0.2,0.2,0.2
job_t1,job,1,5c,1,4,0,1,0,0,0,0,0,0,2.21,1.14,1.14,1.11
job_t1,job,1,6a,1,4,0,1,0,0,0,0,0,0,0.68,0.55,0.55,0.53
job_t1,job,1,6b,1,4,1,1,0,0,0,0,0,0,0.73,0.48,0.475,0.46
job_t1,job,1,6c,1,2,0,1,0,0,0,0,0,0,0.665,0.425,0.43,0.43
job_t1,job,1,6d,1,4,0,0,1,0,0,0,0,0,0.94,0.96,0.96,0.55
job_t1,job,1,6e,1,4,1,0,1,0,0,0,0,0,0.68,0.605,0.6,0.435
job_t1,job,1,6f,1,2,0,0,0,1,0,0,0,0,12.775,12.725,15.445,12.925
job_t1,job,1,7a,1,"tie:3,4",0,1,0,0,0,0,0,0,3.175,1.105,1.09,1.09
job_t1,job,1,7b,1,"tie:2,4",0,1,0,0,0,0,0,0,2.845,0.97,0.975,0.97
job_t1,job,1,7c,1,4,0,1,0,0,0,0,0,0,5.7,2.365,2.38,2.35
job_t1,job,1,8a,1,4,0,1,0,0,0,0,0,0,1.43,0.825,0.825,0.79
job_t1,job,1,8b,1,"tie:2,4",0,1,0,0,0,0,0,0,1.255,0.65,0.66,0.65
job_t1,job,1,8c,1,2,0,0,0,0,0,0,0,0,2.585,2.545,2.765,2.55
job_t1,job,1,8d,1,2,0,0,0,0,0,0,0,0,1.165,1.135,1.19,1.14
job_t1,job,1,9a,1,4,1,0,1,0,0,0,0,0,1.655,1.24,1.235,1.055
job_t1,job,1,9b,1,4,1,0,0,0,0,0,0,0,1.845,0.885,0.875,0.84
job_t1,job,1,9c,1,4,0,0,1,0,0,0,0,0,1.78,1.275,1.295,0.925
job_t1,job,1,9d,1,4,0,0,1,0,0,0,0,0,2.115,1.96,1.99,1.445
job_t1,job,1,10a,1,4,1,0,1,0,0,0,0,0,1.395,0.99,0.98,0.84
job_t1,job,1,10b,1,4,0,0,0,0,0,0,0,0,1.205,0.72,0.72,0.68
job_t1,job,1,10c,1,1,0,0,0,0,0,1,0,0,2.295,2.34,2.34,2.845
job_t1,job,1,11a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.18,0.14,0.14,0.14
job_t1,job,1,11b,1,1,0,0,0,0,1,1,1,0,0.185,0.27,0.27,0.265
job_t1,job,1,11c,1,4,0,0,0,0,0,0,0,0,0.26,0.17,0.17,0.16
job_t1,job,1,11d,1,4,0,0,1,0,0,0,0,0,0.275,0.235,0.24,0.18
job_t1,job,1,12a,1,4,1,0,1,0,0,0,0,0,0.625,0.325,0.32,0.27
job_t1,job,1,12b,1,4,0,1,0,0,0,0,0,0,0.55,0.32,0.32,0.305
job_t1,job,1,12c,1,4,0,0,1,0,0,0,0,0,0.775,0.45,0.45,0.33
job_t1,job,1,13a,1,4,0,0,0,0,0,0,0,0,3.92,0.555,0.555,0.515
job_t1,job,1,13b,1,4,1,0,1,0,0,0,0,0,1.26,0.305,0.3,0.26
job_t1,job,1,13c,1,4,0,0,1,0,0,0,0,0,1.12,0.24,0.24,0.2
job_t1,job,1,13d,1,2,0,1,0,0,0,0,0,0,3.02,1.17,1.26,1.19
job_t1,job,1,14a,1,4,0,1,0,0,0,0,0,0,2.035,0.24,0.24,0.23
job_t1,job,1,14b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.825,0.24,0.24,0.24
job_t1,job,1,14c,1,4,0,0,1,0,0,0,0,0,2.255,0.4,0.41,0.32
job_t1,job,1,15a,1,4,0,0,0,0,0,0,0,0,1.49,0.9,0.905,0.83
job_t1,job,1,15b,1,4,1,0,0,0,0,0,0,0,1.38,0.71,0.69,0.665
job_t1,job,1,15c,1,4,1,0,1,0,0,0,0,0,1.51,0.86,0.855,0.71
job_t1,job,1,15d,1,4,1,0,1,0,0,0,0,0,0.92,0.73,0.725,0.515
job_t1,job,1,16a,1,4,0,0,1,0,0,0,0,0,6.27,1.26,1.28,0.92
job_t1,job,1,16b,0,censored,0,0,0,0,0,0,0,0,148.14,4.73,4.87,4.295
job_t1,job,1,16c,1,4,0,0,1,0,0,0,0,0,20.405,2.54,2.6,2.215
job_t1,job,1,16d,1,4,0,0,1,0,0,0,0,0,19.67,2.45,2.49,2.16
job_t1,job,1,17a,1,4,0,1,0,0,0,0,0,0,23.84,2.085,2.25,2.055
job_t1,job,1,17b,0,censored,0,0,0,0,0,0,0,0,8.5,1.455,1.475,1.785
job_t1,job,1,17c,0,censored,0,0,0,0,0,0,0,0,7.62,0.95,0.94,0.765
job_t1,job,1,17d,0,censored,0,0,0,0,0,0,0,0,14.3,1.355,1.37,1.18
job_t1,job,1,17e,0,censored,0,0,0,0,0,0,0,0,126.995,3.635,3.91,3.135
job_t1,job,1,17f,0,censored,0,0,0,0,0,0,0,0,30.11,2.005,2.01,1.805
job_t1,job,1,18a,1,4,1,0,1,0,0,0,0,0,2.015,1.54,1.51,1.39
job_t1,job,1,18b,1,2,0,1,0,0,0,0,0,0,2.935,1.525,1.535,1.55
job_t1,job,1,18c,1,2,0,0,0,0,0,0,0,0,3.835,2.085,2.095,2.255
job_t1,job,1,19a,1,4,1,0,1,0,0,0,0,0,2.765,1.415,1.405,1.285
job_t1,job,1,19b,1,2,0,1,0,0,0,0,0,0,2.225,1.145,1.155,1.15
job_t1,job,1,19c,1,4,0,0,1,0,0,0,0,0,2.65,1.41,1.415,1.16
job_t1,job,1,19d,1,4,0,0,1,0,0,0,0,0,3.64,2.25,2.3,1.74
job_t1,job,1,20a,1,4,1,0,1,0,0,0,0,0,9.57,1.445,1.44,1.29
job_t1,job,1,20b,1,4,0,1,0,0,0,0,0,0,1.545,0.97,0.98,0.93
job_t1,job,1,20c,1,4,0,0,1,0,0,0,0,0,9.48,1.865,1.9,1.655
job_t1,job,1,21a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.37,0.24,0.24,0.24
job_t1,job,1,21b,1,4,0,1,0,0,0,0,0,0,0.32,0.24,0.24,0.23
job_t1,job,1,21c,1,4,0,1,0,0,0,0,0,0,0.435,0.245,0.245,0.24
job_t1,job,1,22a,1,4,0,0,1,0,0,0,0,0,1.79,0.66,0.67,0.6
job_t1,job,1,22b,1,4,0,0,0,0,0,0,0,0,1.71,0.645,0.65,0.59
job_t1,job,1,22c,1,4,0,0,1,0,0,0,0,0,2.485,0.71,0.71,0.61
job_t1,job,1,22d,1,4,0,0,1,0,0,0,0,0,3.525,0.59,0.6,0.46
job_t1,job,1,23a,1,4,0,1,0,0,0,0,0,0,1.225,0.6,0.6,0.58
job_t1,job,1,23b,1,3,0,1,0,0,0,0,0,0,1.165,0.585,0.58,0.585
job_t1,job,1,23c,1,4,1,0,1,0,0,0,0,0,1.305,0.74,0.735,0.67
job_t1,job,1,24a,1,4,0,0,0,0,0,0,0,0,2.825,1.405,1.405,1.28
job_t1,job,1,24b,1,4,0,1,0,0,0,0,0,0,2.46,1.06,1.065,1.03
job_t1,job,1,25a,1,4,1,0,0,0,0,0,0,0,3.975,1.935,1.915,1.795
job_t1,job,1,25b,1,3,0,1,0,0,0,0,0,0,3.56,1.53,1.525,1.53
job_t1,job,1,25c,1,4,1,0,0,0,0,0,0,0,4.405,2.66,2.605,2.51
job_t1,job,1,26a,1,4,0,0,1,0,0,0,0,0,6.945,1.735,1.74,1.565
job_t1,job,1,26b,1,4,0,0,0,0,0,0,0,0,6.095,1.37,1.38,1.3
job_t1,job,1,26c,1,4,0,0,0,0,0,0,0,0,6.91,1.56,1.57,1.47
job_t1,job,1,27a,1,4,0,1,0,0,0,0,0,0,0.315,0.25,0.25,0.245
job_t1,job,1,27b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.26,0.21,0.21,0.21
job_t1,job,1,27c,1,4,0,1,0,0,0,0,0,0,0.4,0.245,0.25,0.24
job_t1,job,1,28a,1,4,1,0,1,0,0,0,0,0,3.18,0.665,0.66,0.6
job_t1,job,1,28b,1,4,0,1,0,0,0,0,0,0,1.665,0.6,0.6,0.58
job_t1,job,1,28c,1,4,0,0,1,0,0,0,0,0,3.205,0.69,0.695,0.61
job_t1,job,1,29a,1,4,0,1,0,0,0,0,0,0,2.865,1.085,1.105,1.075
job_t1,job,1,29b,1,4,1,1,0,0,0,0,0,0,1.62,0.995,0.99,0.975
job_t1,job,1,29c,1,4,0,0,0,0,0,0,0,0,4.495,1.33,1.335,1.23
job_t1,job,1,30a,1,4,1,1,0,0,0,0,0,0,3.935,1.85,1.845,1.79
job_t1,job,1,30b,1,4,1,1,0,0,0,0,0,0,3.65,1.64,1.63,1.565
job_t1,job,1,30c,1,4,1,1,0,0,0,0,0,0,4.68,2.095,2.075,2.01
job_t1,job,1,31a,1,4,1,0,0,0,0,0,0,0,4.22,1.795,1.775,1.68
job_t1,job,1,31b,1,4,1,1,0,0,0,0,0,0,3.69,1.6,1.59,1.585
job_t1,job,1,31c,1,4,0,0,1,0,0,0,0,0,5.905,2.21,2.225,1.885
job_t1,job,1,32a,1,4,0,0,1,0,0,0,0,0,0.165,0.05,0.05,0.04
job_t1,job,1,32b,1,4,0,0,1,0,0,0,0,0,0.35,0.29,0.29,0.225
job_t1,job,1,33a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.64,0.19,0.19,0.19
job_t1,job,1,33b,1,4,0,1,0,0,0,0,0,0,0.53,0.175,0.175,0.17
job_t1,job,1,33c,1,4,1,0,1,0,0,0,0,0,0.83,0.325,0.32,0.29
tpch_sf10_t1,TPCH SF10,1,Q01,1,"tie:2,3",0,0,0,0,0,0,0,0,3.18,3.17,3.17,3.18
tpch_sf10_t1,TPCH SF10,1,Q02,1,2,0,0,0,0,0,0,0,0,0.97,0.725,0.735,0.77
tpch_sf10_t1,TPCH SF10,1,Q03,1,1,0,0,0,0,0,0,0,0,4.695,4.75,5.225,4.76
tpch_sf10_t1,TPCH SF10,1,Q04,1,"tie:1,2,4",0,0,0,1,0,0,0,0,3,3,3.7,3
tpch_sf10_t1,TPCH SF10,1,Q05,0,censored,0,0,0,0,0,0,0,0,7.56,6.69,7.35,4.625
tpch_sf10_t1,TPCH SF10,1,Q06,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99
tpch_sf10_t1,TPCH SF10,1,Q07,1,4,0,0,0,0,0,0,0,0,7.61,2.17,2.185,2.03
tpch_sf10_t1,TPCH SF10,1,Q08,1,4,0,0,1,0,0,0,0,0,7.27,2.61,2.635,2.275
tpch_sf10_t1,TPCH SF10,1,Q09,1,4,0,0,1,0,0,0,0,0,14.975,5.515,5.88,4.885
tpch_sf10_t1,TPCH SF10,1,Q10,1,2,0,1,0,0,0,0,0,0,4.335,2.695,2.74,2.72
tpch_sf10_t1,TPCH SF10,1,Q11,1,4,0,0,1,0,0,0,0,0,0.68,0.69,0.685,0.47
tpch_sf10_t1,TPCH SF10,1,Q12,1,4,0,0,1,1,0,0,0,0,2.15,2.135,2.395,1.63
tpch_sf10_t1,TPCH SF10,1,Q13,1,3,0,0,0,0,0,0,0,0,5.14,5.13,4.93,5.17
tpch_sf10_t1,TPCH SF10,1,Q14,1,4,0,0,1,0,0,0,0,0,3.07,3.065,3.175,1.3
tpch_sf10_t1,TPCH SF10,1,Q15,1,4,0,0,0,0,0,0,0,0,1.23,1.23,1.23,1.22
tpch_sf10_t1,TPCH SF10,1,Q16,1,2,0,0,0,0,0,0,0,0,1.24,1.235,1.24,1.24
tpch_sf10_t1,TPCH SF10,1,Q17,1,4,0,0,1,0,0,0,0,0,4.53,4.5,4.515,3.22
tpch_sf10_t1,TPCH SF10,1,Q18,1,"tie:1,4",0,0,0,1,0,0,0,0,16.015,16.05,18.76,16.015
tpch_sf10_t1,TPCH SF10,1,Q19,1,4,0,0,1,0,0,0,0,0,4.23,4.22,4.465,2.72
tpch_sf10_t1,TPCH SF10,1,Q20,1,"tie:2,3,4",0,1,0,0,0,0,0,0,3.275,2.39,2.39,2.39
tpch_sf10_t1,TPCH SF10,1,Q21,1,4,0,0,0,1,0,0,0,0,12.29,8.705,10.715,8.26
tpch_sf10_t1,TPCH SF10,1,Q22,1,"tie:3,4",0,0,0,0,0,0,0,0,1.41,1.41,1.4,1.4
tpch_sf20_t1,TPCH SF20,1,Q01,1,"tie:2,4",0,0,0,0,0,0,0,0,6.49,6.475,6.48,6.475
tpch_sf20_t1,TPCH SF20,1,Q02,1,3,0,0,0,0,0,0,0,0,1.895,1.39,1.385,1.495
tpch_sf20_t1,TPCH SF20,1,Q03,1,1,0,0,0,1,0,0,0,0,9.555,9.59,10.755,9.665
tpch_sf20_t1,TPCH SF20,1,Q04,1,2,0,0,0,1,0,0,0,0,6.245,6.17,7.735,6.19
tpch_sf20_t1,TPCH SF20,1,Q05,0,censored,0,0,0,0,0,0,0,0,15.51,13.725,15.195,10.13
tpch_sf20_t1,TPCH SF20,1,Q06,1,"tie:1,2",0,0,0,0,0,0,0,0,2.02,2.02,2.025,2.025
tpch_sf20_t1,TPCH SF20,1,Q07,1,4,0,0,0,0,0,0,0,0,14.42,4.525,4.545,4.26
tpch_sf20_t1,TPCH SF20,1,Q08,1,4,0,0,1,0,0,0,0,0,14.485,5.225,5.225,4.55
tpch_sf20_t1,TPCH SF20,1,Q09,1,4,0,0,0,0,0,0,0,0,30.46,11.25,12.13,10.455
tpch_sf20_t1,TPCH SF20,1,Q10,1,2,0,1,0,0,0,0,0,0,8.79,5.5,5.61,5.57
tpch_sf20_t1,TPCH SF20,1,Q11,1,4,0,0,1,0,0,0,0,0,1.32,1.3,1.31,0.89
tpch_sf20_t1,TPCH SF20,1,Q12,1,4,0,0,1,1,0,0,0,0,4.325,4.31,4.885,3.26
tpch_sf20_t1,TPCH SF20,1,Q13,1,2,0,0,0,0,0,0,0,0,10.605,10.52,10.595,10.58
tpch_sf20_t1,TPCH SF20,1,Q14,1,4,0,0,1,0,0,0,0,0,6.08,6.04,6.25,2.565
tpch_sf20_t1,TPCH SF20,1,Q15,1,4,0,0,0,0,0,0,0,0,2.58,2.57,2.57,2.555
tpch_sf20_t1,TPCH SF20,1,Q16,1,"tie:2,3",0,0,0,0,0,0,0,0,2.51,2.505,2.505,2.51
tpch_sf20_t1,TPCH SF20,1,Q17,1,4,0,0,1,0,0,0,0,0,9.565,9.53,9.56,6.68
tpch_sf20_t1,TPCH SF20,1,Q18,1,4,0,0,0,1,0,0,0,0,33.33,33.335,39.59,33.2
tpch_sf20_t1,TPCH SF20,1,Q19,1,4,0,0,1,0,0,0,0,0,8.38,8.37,8.82,5.46
tpch_sf20_t1,TPCH SF20,1,Q20,1,2,0,1,0,0,0,0,0,0,6.65,4.915,4.92,4.93
tpch_sf20_t1,TPCH SF20,1,Q21,1,4,0,1,0,1,0,0,0,0,25.48,18.115,22.69,17.295
tpch_sf20_t1,TPCH SF20,1,Q22,1,"tie:1,2",0,0,0,1,0,0,0,0,2.89,2.89,3.35,2.9
tpch_sf50_t1,TPCH SF50,1,Q01,1,2,0,0,0,0,0,0,0,0,16.08,16.07,16.1,16.135
tpch_sf50_t1,TPCH SF50,1,Q02,1,3,0,0,0,0,0,0,0,0,4.685,3.44,3.365,3.69
tpch_sf50_t1,TPCH SF50,1,Q03,1,1,0,0,0,1,0,0,0,0,23.45,23.475,27.36,23.635
tpch_sf50_t1,TPCH SF50,1,Q04,1,1,0,0,0,1,0,0,0,0,16.005,16.07,21.24,16.03
tpch_sf50_t1,TPCH SF50,1,Q05,0,censored,0,0,0,0,0,0,0,0,40.305,36.36,39.075,27.15
tpch_sf50_t1,TPCH SF50,1,Q06,1,1,0,0,0,0,0,0,0,0,5,5.02,5.02,5.04
tpch_sf50_t1,TPCH SF50,1,Q07,1,4,0,0,0,0,0,0,0,0,39.42,11.55,11.665,10.975
tpch_sf50_t1,TPCH SF50,1,Q08,1,4,0,0,1,0,0,0,0,0,36.49,13.225,13.375,11.67
tpch_sf50_t1,TPCH SF50,1,Q09,1,4,0,1,0,0,0,0,0,0,76.49,28.735,31.285,27.65
tpch_sf50_t1,TPCH SF50,1,Q10,1,2,0,1,0,0,0,0,0,0,22.335,14.13,14.44,14.31
tpch_sf50_t1,TPCH SF50,1,Q11,1,4,0,0,1,0,0,0,0,0,3.24,3.15,3.15,2.135
tpch_sf50_t1,TPCH SF50,1,Q12,1,4,0,0,1,1,0,0,0,0,11.25,11.16,13.54,7.995
tpch_sf50_t1,TPCH SF50,1,Q13,1,2,0,0,0,1,0,0,0,0,27.405,27.27,30.095,27.305
tpch_sf50_t1,TPCH SF50,1,Q14,1,4,0,0,1,0,0,0,0,0,15.2,15.055,15.725,6.36
tpch_sf50_t1,TPCH SF50,1,Q15,1,"tie:1,4",0,0,0,0,0,0,0,0,6.48,6.485,6.52,6.48
tpch_sf50_t1,TPCH SF50,1,Q16,1,3,0,0,0,0,0,0,0,0,6.455,6.44,6.43,6.435
tpch_sf50_t1,TPCH SF50,1,Q17,1,4,0,0,1,0,0,0,0,0,25.3,25.15,25.19,17.3
tpch_sf50_t1,TPCH SF50,1,Q18,1,2,0,0,0,1,0,0,0,0,85.485,84.985,105.56,85.54
tpch_sf50_t1,TPCH SF50,1,Q19,1,4,0,0,1,0,0,0,0,0,20.765,20.69,22.045,13.61
tpch_sf50_t1,TPCH SF50,1,Q20,1,3,0,1,0,0,0,0,0,0,16.905,11.985,11.935,11.945
tpch_sf50_t1,TPCH SF50,1,Q21,1,4,0,1,0,1,0,0,0,0,66.625,48.315,63.025,46.045
tpch_sf50_t1,TPCH SF50,1,Q22,1,2,0,0,0,1,0,0,0,0,8.38,8.325,11.205,8.35
tpch_sf100_t1,TPCH SF100,1,Q01,1,2,0,0,0,0,0,0,0,0,31.265,31.2,31.265,31.235
tpch_sf100_t1,TPCH SF100,1,Q02,1,3,0,0,0,0,0,0,0,0,9.59,6.81,6.74,7.375
tpch_sf100_t1,TPCH SF100,1,Q03,1,1,0,0,0,1,0,0,0,0,46.4,46.9,55.83,46.795
tpch_sf100_t1,TPCH SF100,1,Q04,1,4,0,0,0,1,0,0,0,0,32.795,32.67,44.48,32.57
tpch_sf100_t1,TPCH SF100,1,Q05,0,censored,0,0,0,0,0,0,0,0,81.725,73.4,80.93,58.19
tpch_sf100_t1,TPCH SF100,1,Q06,1,1,0,0,0,0,0,0,0,0,9.095,9.105,9.105,9.1
tpch_sf100_t1,TPCH SF100,1,Q07,1,4,0,0,0,0,0,0,0,0,80.04,22.92,23.035,21.355
tpch_sf100_t1,TPCH SF100,1,Q08,1,4,0,0,1,0,0,0,0,0,72.745,26.98,27.305,23.375
tpch_sf100_t1,TPCH SF100,1,Q09,1,4,0,1,0,1,0,0,0,0,158.375,57.905,64.395,57.595
tpch_sf100_t1,TPCH SF100,1,Q10,1,2,0,1,0,0,0,0,0,0,44.24,28.07,28.605,28.485
tpch_sf100_t1,TPCH SF100,1,Q11,1,4,1,0,1,0,0,0,0,0,6.425,6.295,6.265,4.255
tpch_sf100_t1,TPCH SF100,1,Q12,1,4,0,0,1,1,0,0,0,0,22.78,22.835,29.1,15.735
tpch_sf100_t1,TPCH SF100,1,Q13,1,2,0,0,0,1,0,0,0,0,55.735,55.235,63.67,55.475
tpch_sf100_t1,TPCH SF100,1,Q14,1,4,0,0,1,0,0,0,0,0,30.465,30.44,31.75,12.72
tpch_sf100_t1,TPCH SF100,1,Q15,1,4,0,0,0,0,0,0,0,0,12.36,12.335,12.425,12.275
tpch_sf100_t1,TPCH SF100,1,Q16,1,3,0,0,0,0,0,0,0,0,13.15,13.175,13.06,13.13
tpch_sf100_t1,TPCH SF100,1,Q17,1,4,0,0,1,0,0,0,0,0,52.305,52.555,52.49,35.72
tpch_sf100_t1,TPCH SF100,1,Q18,1,2,0,0,0,1,0,0,0,0,177.495,177.045,222.295,177.095
tpch_sf100_t1,TPCH SF100,1,Q19,1,4,0,0,1,0,0,0,0,0,41.825,41.635,44.295,27.71
tpch_sf100_t1,TPCH SF100,1,Q20,1,3,0,1,0,0,0,0,0,0,33.665,23.21,23.055,23.1
tpch_sf100_t1,TPCH SF100,1,Q21,1,4,0,1,0,1,0,0,0,0,138.54,100.7,133.31,96.665
tpch_sf100_t1,TPCH SF100,1,Q22,1,4,0,0,0,1,0,0,0,0,18.285,18.21,27.22,18.11
tpcds_sf10_t1,TPCDS SF10,1,Q01,1,"tie:1,2,4",0,0,0,1,0,0,0,0,0.92,0.92,1.13,0.92
tpcds_sf10_t1,TPCDS SF10,1,Q02,1,"tie:1,2,3",0,0,0,0,0,0,0,0,1.84,1.84,1.84,1.85
tpcds_sf10_t1,TPCDS SF10,1,Q03,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.18,0.82,0.82,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q04,1,3,0,0,0,0,0,0,0,0,12.64,12.03,11.98,12.19
tpcds_sf10_t1,TPCDS SF10,1,Q05,1,"tie:2,4",0,1,0,1,0,0,0,0,2.15,1.64,1.85,1.64
tpcds_sf10_t1,TPCDS SF10,1,Q06,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,3.38,3.38,3.38,3.38
tpcds_sf10_t1,TPCDS SF10,1,Q07,1,2,0,1,0,0,0,0,0,0,2.46,1.33,1.34,1.34
tpcds_sf10_t1,TPCDS SF10,1,Q08,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.46,1.84,1.84,1.84
tpcds_sf10_t1,TPCDS SF10,1,Q09,1,"tie:1,2",0,0,0,0,0,0,0,0,3.17,3.17,3.18,3.18
tpcds_sf10_t1,TPCDS SF10,1,Q10,1,4,0,0,1,0,0,0,0,0,1.435,1.385,1.44,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q11,1,3,0,0,0,0,0,0,0,0,8.8,8.09,8.04,8.14
tpcds_sf10_t1,TPCDS SF10,1,Q12,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.31,0.31,0.31,0.31
tpcds_sf10_t1,TPCDS SF10,1,Q13,1,4,0,0,0,0,0,0,0,0,2.665,2.77,2.82,2.62
tpcds_sf10_t1,TPCDS SF10,1,Q14,1,3,0,0,0,0,0,0,0,0,21.48,21.48,21.38,21.79
tpcds_sf10_t1,TPCDS SF10,1,Q15,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf10_t1,TPCDS SF10,1,Q16,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf10_t1,TPCDS SF10,1,Q17,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.77,1.23,1.23,1.23
tpcds_sf10_t1,TPCDS SF10,1,Q18,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.975,0.52,0.52,0.52
tpcds_sf10_t1,TPCDS SF10,1,Q19,1,"tie:3,4",0,0,1,0,0,0,0,1,1.49,0.92,0.82,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q20,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf10_t1,TPCDS SF10,1,Q21,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.41,0.31,0.31,0.31
tpcds_sf10_t1,TPCDS SF10,1,Q22,1,1,0,0,0,0,0,0,0,0,11.89,12.09,12,12
tpcds_sf10_t1,TPCDS SF10,1,Q23,1,1,0,0,0,0,0,0,0,0,11.825,12.08,11.93,12.09
tpcds_sf10_t1,TPCDS SF10,1,Q24,1,4,0,0,1,0,0,0,0,0,6.355,2.155,2.155,1.95
tpcds_sf10_t1,TPCDS SF10,1,Q25,1,"tie:2,4",0,1,0,0,0,0,0,0,2,1.13,1.23,1.13
tpcds_sf10_t1,TPCDS SF10,1,Q26,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.51,0.31,0.31,0.31
tpcds_sf10_t1,TPCDS SF10,1,Q27,1,"tie:2,3,4",0,1,0,0,0,0,0,0,5.48,2.67,2.67,2.67
tpcds_sf10_t1,TPCDS SF10,1,Q28,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,3.38,3.38,3.38,3.38
tpcds_sf10_t1,TPCDS SF10,1,Q29,1,2,0,0,0,0,0,0,0,0,2.61,1.59,1.64,1.69
tpcds_sf10_t1,TPCDS SF10,1,Q30,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.31,0.31,0.31,0.31
tpcds_sf10_t1,TPCDS SF10,1,Q31,1,4,0,0,0,0,0,0,0,0,2.05,1.54,1.54,1.44
tpcds_sf10_t1,TPCDS SF10,1,Q32,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
tpcds_sf10_t1,TPCDS SF10,1,Q33,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.33,0.93,0.93,0.93
tpcds_sf10_t1,TPCDS SF10,1,Q34,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.79,1.03,1.03,1.03
tpcds_sf10_t1,TPCDS SF10,1,Q35,1,4,0,0,1,1,0,0,0,0,2.05,2.05,2.26,1.8
tpcds_sf10_t1,TPCDS SF10,1,Q36,1,2,0,0,0,0,0,0,0,0,2.15,1.33,1.34,1.44
