dataset_id,benchmark,threads,query,baseline_best_seed,case1_runtime_on_baseline_best_seed,case2_runtime_on_baseline_best_seed,case3_runtime_on_baseline_best_seed,case4_runtime_on_baseline_best_seed,case1_status_on_baseline_best_seed,case2_status_on_baseline_best_seed,case3_status_on_baseline_best_seed,case4_status_on_baseline_best_seed,case2_speedup_vs_baseline_on_anchor,case3_speedup_vs_baseline_on_anchor,case4_speedup_vs_baseline_on_anchor,case1_own_best_runtime,case2_own_best_runtime,case3_own_best_runtime,case4_own_best_runtime,case1_own_best_seed,case2_own_best_seed,case3_own_best_seed,case4_own_best_seed
tpcds_sf50_t1,TPCDS SF50,1,Q65,2,14.86,15.47,15.37,16.81,success,success,success,success,0.960568843,0.966818478,0.88399762,14.86,14.96,14.86,15.88,2,7,0,7
tpcds_sf50_t1,TPCDS SF50,1,Q66,0,3.48,2.36,2.36,2.36,success,success,success,success,1.47457627,1.47457627,1.47457627,3.48,2.26,2.16,2.26,0,1,17,1
tpcds_sf50_t1,TPCDS SF50,1,Q67,0,75.88,76.51,78.77,80.67,success,success,success,success,0.991765782,0.963310905,0.940622288,75.88,76.14,76.27,76.86,0,9,18,7
tpcds_sf50_t1,TPCDS SF50,1,Q68,14,9.32,7.59,7.69,7.08,success,success,success,success,1.22793149,1.21196359,1.31638418,9.32,7.07,7.18,6.56,14,6,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q69,4,5.43,5.43,5.33,2.77,success,success,success,success,1,1.01876173,1.96028881,5.43,5.33,5.33,2.77,4,6,4,2
tpcds_sf50_t1,TPCDS SF50,1,Q70,18,16.88,15.95,16.17,13.72,success,success,success,success,1.05830721,1.04390847,1.2303207,16.88,15.85,15.76,13.42,18,16,16,14
tpcds_sf50_t1,TPCDS SF50,1,Q71,1,6.66,5.94,6.05,3.8,success,success,success,success,1.12121212,1.10082645,1.75263158,6.66,5.84,5.94,3.69,1,17,0,6
tpcds_sf50_t1,TPCDS SF50,1,Q72,0,6.14,2.87,2.87,2.77,success,success,success,success,2.13937282,2.13937282,2.2166065,6.14,2.87,2.87,2.67,0,0,0,14
tpcds_sf50_t1,TPCDS SF50,1,Q73,10,5.94,4.2,4.21,4.21,success,success,success,success,1.41428571,1.41092637,1.41092637,5.94,4,3.9,3.9,10,0,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q74,16,27.23,25.27,25.39,24.89,success,success,success,success,1.07756233,1.07246948,1.09401366,27.23,24.87,25.09,24.57,16,8,18,6
tpcds_sf50_t1,TPCDS SF50,1,Q75,19,21.6,16.39,16.2,15.69,success,success,success,success,1.31787675,1.33333333,1.37667304,21.6,15.58,15.48,15.27,19,12,6,2
tpcds_sf50_t1,TPCDS SF50,1,Q76,15,7.68,8,7.79,5.75,success,success,success,success,0.96,0.985879332,1.33565217,7.68,7.69,7.79,5.74,15,7,11,4
tpcds_sf50_t1,TPCDS SF50,1,Q77,7,7.18,4.62,4.62,4.72,success,success,success,success,1.55411255,1.55411255,1.52118644,7.18,4.61,4.61,4.72,7,0,3,0
tpcds_sf50_t1,TPCDS SF50,1,Q78,3,40.04,41.38,43.52,34.42,success,success,success,success,0.967617206,0.920036765,1.16327716,40.04,40.66,43.42,34.42,3,15,11,3
tpcds_sf50_t1,TPCDS SF50,1,Q79,14,11.16,7.69,7.69,7.9,success,success,success,success,1.45123537,1.45123537,1.41265823,11.16,7.48,7.48,7.69,14,0,3,7
tpcds_sf50_t1,TPCDS SF50,1,Q80,4,14.95,7.89,7.89,6.05,success,success,success,success,1.89480355,1.89480355,2.47107438,14.95,7.79,7.79,5.95,4,0,13,1
tpcds_sf50_t1,TPCDS SF50,1,Q81,0,1.13,1.13,1.13,1.23,success,success,success,success,1,1,0.918699187,1.13,1.13,1.13,1.23,0,0,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q82,0,2.46,2.46,2.46,1.03,success,success,success,success,1,1,2.38834951,2.46,2.36,2.46,0.93,0,10,0,5
tpcds_sf50_t1,TPCDS SF50,1,Q83,1,1.74,0.52,0.52,0.52,success,success,success,success,3.34615385,3.34615385,3.34615385,1.74,0.51,0.52,0.52,1,3,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q84,0,0.72,0.72,0.72,0.41,success,success,success,success,1,1,1.75609756,0.72,0.72,0.72,0.41,0,0,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q85,14,3.38,3.59,3.9,3.49,success,success,success,success,0.941504178,0.866666667,0.968481375,3.38,3.49,3.59,3.49,14,18,15,14
tpcds_sf50_t1,TPCDS SF50,1,Q86,0,2.36,2.46,2.46,2.46,success,success,success,success,0.959349593,0.959349593,0.959349593,2.36,2.36,2.46,2.46,0,18,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q87,6,14.22,14.94,15.05,13.52,success,success,success,success,0.951807229,0.944850498,1.05177515,14.22,14.84,14.75,13.21,6,1,17,8
tpcds_sf50_t1,TPCDS SF50,1,Q88,0,24.22,13.4,13.3,13.2,success,success,success,success,1.80746269,1.82105263,1.83484848,24.22,12.69,12.59,12.49,0,18,18,18
tpcds_sf50_t1,TPCDS SF50,1,Q89,0,5.43,4.1,4.1,4.2,success,success,success,success,1.32439024,1.32439024,1.29285714,5.43,3.79,3.79,3.79,0,1,4,5
tpcds_sf50_t1,TPCDS SF50,1,Q90,14,1.84,1.03,1.13,1.13,success,success,success,success,1.78640777,1.62831858,1.62831858,1.84,1.03,1.03,1.03,14,0,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q91,0,0.31,0.21,0.21,0.21,success,success,success,success,1.47619048,1.47619048,1.47619048,0.31,0.21,0.21,0.21,0,0,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q92,1,1.95,1.54,1.54,1.13,success,success,success,success,1.26623377,1.26623377,1.72566372,1.95,1.54,1.54,1.03,1,1,0,2
tpcds_sf50_t1,TPCDS SF50,1,Q93,19,20.58,12.6,14.97,12.5,success,success,success,success,1.63333333,1.3747495,1.6464,20.58,12.29,14.66,12.29,19,15,16,3
tpcds_sf50_t1,TPCDS SF50,1,Q94,0,2.36,1.95,1.95,1.95,success,success,success,success,1.21025641,1.21025641,1.21025641,2.36,1.95,1.95,1.95,0,0,0,0
tpcds_sf50_t1,TPCDS SF50,1,Q95,7,60.82,60.63,68.72,4.92,success,success,success,success,1.00313376,0.885040745,12.3617886,60.82,60.02,68.4,4.92,7,12,2,0
tpcds_sf50_t1,TPCDS SF50,1,Q96,4,3.48,2.05,2.05,2.05,success,success,success,success,1.69756098,1.69756098,1.69756098,3.48,2.05,2.05,1.95,4,0,0,5
tpcds_sf50_t1,TPCDS SF50,1,Q97,16,16.9,17.1,17.21,17.94,success,success,success,success,0.988304094,0.981987217,0.942028986,16.9,17.1,17.02,17.52,16,16,15,1
tpcds_sf50_t1,TPCDS SF50,1,Q98,1,4.1,2.67,2.67,2.56,success,success,success,success,1.53558052,1.53558052,1.6015625,4.1,2.57,2.57,2.56,1,7,5,1
tpcds_sf50_t1,TPCDS SF50,1,Q99,15,3.27,3.38,3.38,4.61,success,success,success,success,0.967455621,0.967455621,0.709327549,3.27,3.38,3.38,4.61,15,10,0,1
tpcds_sf100_t1,TPCDS SF100,1,Q01,12,6.97,7.18,9.33,7.17,success,success,success,success,0.970752089,0.747052519,0.972105997,6.97,6.97,9.22,7.08,12,8,11,5
tpcds_sf100_t1,TPCDS SF100,1,Q02,7,16.97,17.19,17.39,16.99,success,success,success,success,0.987201862,0.975848189,0.998822837,16.97,17.08,17.08,16.99,7,2,4,7
tpcds_sf100_t1,TPCDS SF100,1,Q03,13,9.22,7.28,7.28,7.18,success,success,success,success,1.26648352,1.26648352,1.28412256,9.22,6.66,6.66,6.56,13,0,4,6
tpcds_sf100_t1,TPCDS SF100,1,Q04,19,120.99,112.53,118.07,117.7,success,success,success,success,1.07517995,1.02473109,1.02795242,120.99,111.35,115.37,112.13,19,5,15,8
tpcds_sf100_t1,TPCDS SF100,1,Q05,9,21.1,16.7,20.91,16.92,success,success,success,success,1.26347305,1.00908656,1.24704492,21.1,16.4,20.71,16.5,9,19,3,12
tpcds_sf100_t1,TPCDS SF100,1,Q06,7,43.46,44.7,48.08,44.52,success,success,success,success,0.972259508,0.90391015,0.976190476,43.46,43.29,46.14,43.58,7,18,9,18
tpcds_sf100_t1,TPCDS SF100,1,Q07,1,15.57,11.99,11.79,11.79,success,success,success,success,1.29858215,1.32061069,1.32061069,15.57,10.76,10.76,10.77,1,14,8,7
tpcds_sf100_t1,TPCDS SF100,1,Q08,3,16.37,10.65,10.65,10.76,success,success,success,success,1.5370892,1.5370892,1.52137546,16.37,10.54,10.55,10.75,3,7,2,0
tpcds_sf100_t1,TPCDS SF100,1,Q09,1,30.78,30.79,30.9,30.81,success,success,success,success,0.999675219,0.996116505,0.99902629,30.78,30.78,30.69,30.71,1,9,4,9
tpcds_sf100_t1,TPCDS SF100,1,Q10,4,11.56,11.67,11.46,5.64,success,success,success,success,0.990574122,1.008726,2.04964539,11.56,11.26,11.36,5.43,4,0,2,10
tpcds_sf100_t1,TPCDS SF100,1,Q11,9,84.49,76.35,79.91,79.15,success,success,success,success,1.10661428,1.05731448,1.06746684,84.49,75.56,77.9,75.41,9,17,1,12
tpcds_sf100_t1,TPCDS SF100,1,Q12,0,2.46,1.74,1.75,1.64,success,success,success,success,1.4137931,1.40571429,1.5,2.46,1.74,1.74,1.64,0,0,4,0
tpcds_sf100_t1,TPCDS SF100,1,Q13,0,19.66,21.31,21.42,22.84,success,success,success,success,0.922571563,0.9178338,0.860770578,19.66,21.3,21,22.53,0,8,4,12
tpcds_sf100_t1,TPCDS SF100,1,Q14,6,222.18,230.31,233.02,224.43,success,success,success,success,0.964699753,0.953480388,0.989974602,222.18,216.6,216.31,219.54,6,0,0,11
tpcds_sf100_t1,TPCDS SF100,1,Q15,0,1.33,1.44,1.64,1.44,success,success,success,success,0.923611111,0.81097561,0.923611111,1.33,1.44,1.54,1.44,0,0,2,0
tpcds_sf100_t1,TPCDS SF100,1,Q16,1,1.33,1.23,1.23,1.23,success,success,success,success,1.08130081,1.08130081,1.08130081,1.33,1.23,1.23,1.23,1,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q17,9,18.33,10.76,10.86,10.86,success,success,success,success,1.7035316,1.6878453,1.6878453,18.33,10.15,10.25,10.76,9,11,11,13
tpcds_sf100_t1,TPCDS SF100,1,Q18,6,4.92,3.08,3.08,3.08,success,success,success,success,1.5974026,1.5974026,1.5974026,4.92,3.08,3.08,2.97,6,2,2,18
tpcds_sf100_t1,TPCDS SF100,1,Q19,18,10.66,7.39,7.28,7.07,success,success,success,success,1.44248985,1.46428571,1.50777935,10.66,6.97,6.97,6.77,18,15,13,8
tpcds_sf100_t1,TPCDS SF100,1,Q20,0,0.51,0.52,0.52,0.52,success,success,success,success,0.980769231,0.980769231,0.980769231,0.51,0.52,0.52,0.52,0,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q21,7,0.92,0.62,0.72,0.72,success,success,success,success,1.48387097,1.27777778,1.27777778,0.92,0.62,0.62,0.62,7,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q22,6,38.54,40.5,39.26,40.2,success,success,success,success,0.951604938,0.981660723,0.958706468,38.54,38.86,38.88,39.27,6,12,3,4
tpcds_sf100_t1,TPCDS SF100,1,Q23,3,142.67,144.83,148.97,150.39,success,success,success,success,0.985085963,0.957709606,0.9486668,142.67,144.83,146.69,146.56,3,3,14,19
tpcds_sf100_t1,TPCDS SF100,1,Q24,18,24.17,17.43,18.65,19.15,success,success,success,success,1.38668962,1.29597855,1.26214099,24.17,13.73,13.63,14.04,18,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q25,1,15.57,9.63,9.64,10.05,success,success,success,success,1.61682243,1.61514523,1.54925373,15.57,9.54,9.43,9.33,1,11,11,17
tpcds_sf100_t1,TPCDS SF100,1,Q26,1,2.56,2.05,2.05,2.16,success,success,success,success,1.24878049,1.24878049,1.18518519,2.56,1.85,1.85,1.85,1,2,2,2
tpcds_sf100_t1,TPCDS SF100,1,Q27,0,36.83,23.96,23.87,23.97,success,success,success,success,1.53714524,1.54294093,1.53650396,36.83,22.94,22.94,22.75,0,6,6,6
tpcds_sf100_t1,TPCDS SF100,1,Q28,0,32.32,32.43,32.55,33.07,success,success,success,success,0.996608079,0.992933948,0.977320835,32.32,32.33,32.35,32.35,0,9,4,6
tpcds_sf100_t1,TPCDS SF100,1,Q29,4,22.33,15.16,15.27,15.37,success,success,success,success,1.47295515,1.46234447,1.45283019,22.33,14.66,14.76,14.75,4,11,11,17
tpcds_sf100_t1,TPCDS SF100,1,Q30,0,1.74,1.74,1.85,1.64,success,success,success,success,1,0.940540541,1.06097561,1.74,1.74,1.74,1.64,0,0,2,0
tpcds_sf100_t1,TPCDS SF100,1,Q31,5,18.74,13.32,13.42,13.32,success,success,success,success,1.40690691,1.39642325,1.40690691,18.74,13.21,13.22,13.01,5,0,2,3
tpcds_sf100_t1,TPCDS SF100,1,Q32,1,0.41,0.41,0.41,0.41,success,success,success,success,1,1,1,0.41,0.41,0.41,0.41,1,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q33,8,11.17,8.3,8.2,8,success,success,success,success,1.34578313,1.36219512,1.39625,11.17,8,8,8,8,13,11,4
tpcds_sf100_t1,TPCDS SF100,1,Q34,7,13.31,8.51,8.5,8.41,success,success,success,success,1.5640423,1.56588235,1.58263971,13.31,8.2,8.2,8.1,7,0,2,0
tpcds_sf100_t1,TPCDS SF100,1,Q35,0,24.44,24.96,27.33,16.29,success,success,success,success,0.979166667,0.894255397,1.50030694,24.44,24.14,26.72,16.08,0,9,5,12
tpcds_sf100_t1,TPCDS SF100,1,Q36,2,13.42,10.04,10.15,10.76,success,success,success,success,1.33665339,1.32216749,1.2472119,13.42,9.23,9.13,9.33,2,19,1,0
tpcds_sf100_t1,TPCDS SF100,1,Q37,3,3.59,3.48,3.38,2.05,success,success,success,success,1.0316092,1.06213018,1.75121951,3.59,3.38,3.38,2.05,3,2,3,0
tpcds_sf100_t1,TPCDS SF100,1,Q38,10,32.73,33.86,37.56,28.86,success,success,success,success,0.966627289,0.871405751,1.13409563,32.73,33.76,35.93,28.65,10,8,5,17
tpcds_sf100_t1,TPCDS SF100,1,Q39,0,2.67,2.77,2.77,2.77,success,success,success,success,0.963898917,0.963898917,0.963898917,2.67,2.77,2.77,2.77,0,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q40,2,2.05,1.74,1.74,0.41,success,success,success,success,1.17816092,1.17816092,5,2.05,1.64,1.64,0.31,2,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q41,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q42,1,7.89,4.82,4.82,4.72,success,success,success,success,1.63692946,1.63692946,1.67161017,7.89,4.51,4.51,4.51,1,12,0,2
tpcds_sf100_t1,TPCDS SF100,1,Q43,7,16.37,12.19,11.58,11.68,success,success,success,success,1.34290402,1.41364421,1.4015411,16.37,11.47,11.16,11.07,7,6,10,6
tpcds_sf100_t1,TPCDS SF100,1,Q45,1,3.59,2.57,2.57,2.77,success,success,success,success,1.39688716,1.39688716,1.29602888,3.59,2.56,2.57,2.46,1,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q46,16,19.76,13.84,13.84,13.83,success,success,success,success,1.42774566,1.42774566,1.42877802,19.76,13.53,13.63,13.22,16,12,0,3
tpcds_sf100_t1,TPCDS SF100,1,Q47,6,35.53,37.79,37.28,37.19,success,success,success,success,0.940195819,0.95305794,0.955364345,35.53,36.35,36.97,36.57,6,0,9,3
tpcds_sf100_t1,TPCDS SF100,1,Q48,4,17.61,18.95,18.76,22.33,success,success,success,success,0.929287599,0.93869936,0.788625168,17.61,18.95,18.76,21.21,4,4,4,1
tpcds_sf100_t1,TPCDS SF100,1,Q49,1,11.27,10.35,10.25,10.15,success,success,success,success,1.08888889,1.0995122,1.11034483,11.27,10.25,10.25,10.05,1,0,1,12
tpcds_sf100_t1,TPCDS SF100,1,Q50,8,39.12,16.49,17.21,15.07,success,success,success,success,2.37234688,2.27309704,2.59588587,39.12,16.29,17.21,14.86,8,14,5,5
tpcds_sf100_t1,TPCDS SF100,1,Q51,7,67.75,69.31,69.51,65.57,success,success,success,success,0.977492425,0.974679902,1.03324691,67.75,68.26,68.9,65.57,7,9,2,7
tpcds_sf100_t1,TPCDS SF100,1,Q52,13,7.89,4.82,4.82,4.82,success,success,success,success,1.63692946,1.63692946,1.63692946,7.89,4.61,4.61,4.52,13,0,2,6
tpcds_sf100_t1,TPCDS SF100,1,Q53,3,9.22,7.18,7.07,7.28,success,success,success,success,1.28412256,1.30410184,1.26648352,9.22,6.46,6.46,6.36,3,7,16,1
tpcds_sf100_t1,TPCDS SF100,1,Q55,1,7.99,4.92,4.93,4.93,success,success,success,success,1.62398374,1.62068966,1.62068966,7.99,4.71,4.72,4.62,1,8,8,12
tpcds_sf100_t1,TPCDS SF100,1,Q56,0,11.06,7.48,7.49,7.39,success,success,success,success,1.47860963,1.47663551,1.49661705,11.06,7.38,7.38,7.08,0,1,13,10
tpcds_sf100_t1,TPCDS SF100,1,Q57,4,10.74,11.05,11.37,11.37,success,success,success,success,0.971945701,0.944591029,0.944591029,10.74,11.05,11.16,10.95,4,4,0,13
tpcds_sf100_t1,TPCDS SF100,1,Q58,13,33.57,33.99,34.5,33.99,success,success,success,success,0.987643425,0.973043478,0.987643425,33.57,33.47,33.26,33.68,13,4,2,16
tpcds_sf100_t1,TPCDS SF100,1,Q59,11,32.83,33.25,33.07,33.56,success,success,success,success,0.987368421,0.992742667,0.978247914,32.83,33.05,32.95,32.86,11,12,0,4
tpcds_sf100_t1,TPCDS SF100,1,Q60,0,13.01,9.02,9.02,9.43,success,success,success,success,1.44235033,1.44235033,1.37963945,13.01,9.02,9.02,9.43,0,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q61,14,18.63,12.71,13.02,12.5,success,success,success,success,1.46577498,1.43087558,1.4904,18.63,12.19,12.2,11.79,14,0,1,16
tpcds_sf100_t1,TPCDS SF100,1,Q62,10,6.96,7.27,7.37,7.37,success,success,success,success,0.95735901,0.944369064,0.944369064,6.96,7.27,7.16,7.17,10,0,2,2
tpcds_sf100_t1,TPCDS SF100,1,Q63,9,9.22,7.07,6.97,7.08,success,success,success,success,1.30410184,1.32281205,1.30225989,9.22,6.36,6.46,6.26,9,13,1,5
tpcds_sf100_t1,TPCDS SF100,1,Q64,6,36.76,35.24,44.07,21.12,success,success,success,success,1.0431328,0.834127524,1.7405303,36.76,25,25.21,19.69,6,12,0,10
tpcds_sf100_t1,TPCDS SF100,1,Q65,10,47.72,49.47,50.14,46.43,success,success,success,success,0.964625025,0.951735142,1.02778376,47.72,46.82,46.73,45.2,10,7,0,7
tpcds_sf100_t1,TPCDS SF100,1,Q66,8,6.46,4.31,4.31,4.31,success,success,success,success,1.49883991,1.49883991,1.49883991,6.46,4,4,4.1,8,6,6,1
tpcds_sf100_t1,TPCDS SF100,1,Q67,13,189.35,194.02,196.15,202.25,success,success,success,success,0.975930316,0.965332654,0.936217553,189.35,191.93,190.53,193.9,13,8,1,9
tpcds_sf100_t1,TPCDS SF100,1,Q68,14,19.36,14.66,14.76,13.32,success,success,success,success,1.32060027,1.31165312,1.45345345,19.36,14.34,14.25,12.81,14,16,1,16
tpcds_sf100_t1,TPCDS SF100,1,Q69,14,11.05,11.16,11.26,5.64,success,success,success,success,0.990143369,0.981349911,1.95921986,11.05,10.95,11.06,5.43,14,10,2,12
tpcds_sf100_t1,TPCDS SF100,1,Q70,2,33.95,32.01,32.13,27.03,success,success,success,success,1.06060606,1.05664488,1.25601184,33.95,31.6,31.52,27.02,2,4,4,10
tpcds_sf100_t1,TPCDS SF100,1,Q71,5,13.01,11.88,11.99,7.49,success,success,success,success,1.09511785,1.08507089,1.73698264,13.01,11.58,11.69,7.38,5,16,4,10
tpcds_sf100_t1,TPCDS SF100,1,Q72,5,41.45,21.3,21.72,20.5,success,success,success,success,1.94600939,1.90837937,2.02195122,41.45,21.3,21.72,20.5,5,5,5,5
tpcds_sf100_t1,TPCDS SF100,1,Q73,7,11.87,8.3,8.3,8.31,success,success,success,success,1.43012048,1.43012048,1.42839952,11.87,7.79,7.79,7.79,7,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q74,17,61.62,54.95,56.37,57.01,success,success,success,success,1.12138308,1.09313465,1.08086301,61.62,54.15,56.14,54.06,17,13,13,2
tpcds_sf100_t1,TPCDS SF100,1,Q75,4,45.17,33.91,34.03,32.8,success,success,success,success,1.33205544,1.32735821,1.37713415,45.17,32.37,32.5,31.68,4,0,15,6
tpcds_sf100_t1,TPCDS SF100,1,Q76,11,15.98,15.88,15.78,11.99,success,success,success,success,1.00629723,1.01267427,1.33277731,15.98,15.78,15.68,11.68,11,17,7,12
tpcds_sf100_t1,TPCDS SF100,1,Q77,13,14.24,9.12,9.23,9.23,success,success,success,success,1.56140351,1.54279523,1.54279523,14.24,9.02,9.02,9.23,13,1,0,1
tpcds_sf100_t1,TPCDS SF100,1,Q78,17,82.36,84.29,91.65,72.2,success,success,success,success,0.977102859,0.898636116,1.14072022,82.36,82.55,88.8,69.77,17,5,14,13
tpcds_sf100_t1,TPCDS SF100,1,Q79,13,22.01,14.96,15.16,15.88,success,success,success,success,1.47125668,1.45184697,1.38602015,22.01,14.44,14.45,15.47,13,9,3,0
tpcds_sf100_t1,TPCDS SF100,1,Q80,1,30.11,16.09,16.1,12.21,success,success,success,success,1.87134866,1.87018634,2.46601147,30.11,15.78,15.69,11.99,1,11,0,13
tpcds_sf100_t1,TPCDS SF100,1,Q81,2,2.26,2.26,2.36,2.46,success,success,success,success,1,0.957627119,0.918699187,2.26,2.26,2.26,2.46,2,2,4,0
tpcds_sf100_t1,TPCDS SF100,1,Q82,4,7.47,7.27,7.27,4.21,success,success,success,success,1.02751032,1.02751032,1.77434679,7.47,7.27,7.27,4.2,4,0,4,12
tpcds_sf100_t1,TPCDS SF100,1,Q83,2,3.69,1.03,1.13,1.13,success,success,success,success,3.58252427,3.26548673,3.26548673,3.69,1.03,1.03,1.03,2,0,0,1
tpcds_sf100_t1,TPCDS SF100,1,Q84,0,1.54,1.54,1.54,0.82,success,success,success,success,1,1,1.87804878,1.54,1.54,1.54,0.82,0,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q85,2,6.56,6.97,7.9,6.97,success,success,success,success,0.941176471,0.830379747,0.941176471,6.56,6.87,7.07,6.87,2,8,15,8
tpcds_sf100_t1,TPCDS SF100,1,Q86,2,4.82,5.12,5.13,5.23,success,success,success,success,0.94140625,0.93957115,0.921606119,4.82,5.02,5.02,5.02,2,4,6,10
tpcds_sf100_t1,TPCDS SF100,1,Q87,15,34.68,36.93,38.79,31.22,success,success,success,success,0.939073924,0.894044857,1.11082639,34.68,35.83,38.38,30.61,15,18,7,16
tpcds_sf100_t1,TPCDS SF100,1,Q88,0,48.63,26.7,27.01,26.3,success,success,success,success,1.82134831,1.80044428,1.84904943,48.63,25.08,25.07,24.76,0,18,18,18
tpcds_sf100_t1,TPCDS SF100,1,Q89,15,10.86,8.21,8.3,8.4,success,success,success,success,1.3227771,1.30843373,1.29285714,10.86,7.59,7.59,7.58,15,16,14,16
tpcds_sf100_t1,TPCDS SF100,1,Q90,8,3.48,2.05,2.05,2.05,success,success,success,success,1.69756098,1.69756098,1.69756098,3.48,1.85,1.85,1.85,8,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q91,5,0.41,0.31,0.31,0.31,success,success,success,success,1.32258065,1.32258065,1.32258065,0.41,0.31,0.31,0.31,5,0,0,0
tpcds_sf100_t1,TPCDS SF100,1,Q92,3,3.89,3.18,3.18,2.15,success,success,success,success,1.22327044,1.22327044,1.80930233,3.89,3.07,3.07,2.05,3,0,10,0
tpcds_sf100_t1,TPCDS SF100,1,Q93,5,42.18,28.26,33.61,28.07,success,success,success,success,1.492569,1.25498364,1.50267189,42.18,27.34,32.7,27.55,5,14,3,11
tpcds_sf100_t1,TPCDS SF100,1,Q94,3,4.71,3.89,3.9,3.89,success,success,success,success,1.21079692,1.20769231,1.21079692,4.71,3.89,3.89,3.89,3,2,0,3
tpcds_sf100_t1,TPCDS SF100,1,Q95,14,131.85,135.31,151.75,9.73,success,success,success,success,0.974429089,0.868863262,13.5508736,131.85,130.9,149.67,9.63,14,0,2,2
tpcds_sf100_t1,TPCDS SF100,1,Q96,1,6.86,4.1,4,4,success,success,success,success,1.67317073,1.715,1.715,6.86,3.9,3.9,3.9,1,6,2,2
tpcds_sf100_t1,TPCDS SF100,1,Q97,0,35.52,36.07,37.5,37.81,success,success,success,success,0.984751871,0.9472,0.939434012,35.52,35.03,35.57,36.39,0,1,10,17
tpcds_sf100_t1,TPCDS SF100,1,Q98,13,8.09,5.85,5.23,5.02,success,success,success,success,1.38290598,1.54684512,1.61155378,8.09,5.23,5.23,4.92,13,0,1,5
tpcds_sf100_t1,TPCDS SF100,1,Q99,5,7.26,7.67,7.57,9.83,success,success,success,success,0.94654498,0.959048877,0.738555443,7.26,7.47,7.47,9.73,5,4,3,2
appian_t8,appian,8,q01,19,0.51,0.62,0.62,0.52,success,success,success,success,0.822580645,0.822580645,0.980769231,0.51,0.51,0.62,0.52,19,8,0,0
appian_t8,appian,8,q02,1,2.26,2.36,2.77,2.36,success,success,success,success,0.957627119,0.815884477,0.957627119,2.26,2.26,2.67,2.26,1,2,2,0
appian_t8,appian,8,q03,8,1.13,1.13,1.44,1.13,success,success,success,success,1,0.784722222,1,1.13,1.03,1.34,1.13,8,6,4,0
appian_t8,appian,8,q04,0,3.9,4,4.72,3.9,success,success,success,success,0.975,0.826271186,1,3.9,3.9,4.72,3.9,0,5,0,0
appian_t8,appian,8,q05,0,1.03,1.03,1.13,1.03,success,success,success,success,1,0.911504425,1,1.03,1.03,1.13,1.03,0,0,0,0
appian_t8,appian,8,q06,0,1.13,1.13,1.85,1.23,success,success,success,success,1,0.610810811,0.918699187,1.13,1.13,1.75,1.13,0,0,2,1
appian_t8,appian,8,q07,0,1.33,1.34,1.54,1.44,success,success,success,success,0.992537313,0.863636364,0.923611111,1.33,1.33,1.54,1.34,0,4,0,1
appian_t8,appian,8,q08,2,4.92,4.92,5.44,5.02,success,success,success,success,1,0.904411765,0.980079681,4.92,4.82,5.23,4.92,2,4,1,0
job_t8,job,8,1a,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
job_t8,job,8,1b,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
job_t8,job,8,1c,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
job_t8,job,8,1d,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
job_t8,job,8,2a,0,0.21,0.11,0.21,0.11,success,success,success,success,1.90909091,1,1.90909091,0.21,0.11,0.11,0.11,0,0,3,0
job_t8,job,8,2b,0,0.21,0.11,0.11,0.11,success,success,success,success,1.90909091,1.90909091,1.90909091,0.21,0.11,0.11,0.11,0,0,0,0
job_t8,job,8,2c,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
job_t8,job,8,2d,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
job_t8,job,8,3a,2,0.41,0.41,0.41,0.31,success,success,success,success,1,1,1.32258065,0.41,0.31,0.31,0.31,2,9,9,0
