dataset_id,query,case,k,expected_best_capped_runtime,sampled_oracle_capped_runtime
job_t1,6b,3,5,0.461454463,0.46
job_t1,6b,3,10,0.460054234,0.46
job_t1,6b,3,20,0.46,0.46
job_t1,6b,4,1,0.4615,0.45
job_t1,6b,4,2,0.455947368,0.45
job_t1,6b,4,3,0.4535,0.45
job_t1,6b,4,5,0.451304825,0.45
job_t1,6b,4,10,0.45005418,0.45
job_t1,6b,4,20,0.45,0.45
job_t1,6c,1,1,2.9105,0.42
job_t1,6c,1,2,0.872684211,0.42
job_t1,6c,1,3,0.501991228,0.42
job_t1,6c,1,5,0.427554825,0.42
job_t1,6c,1,10,0.420014343,0.42
job_t1,6c,1,20,0.42,0.42
job_t1,6c,2,1,0.425,0.42
job_t1,6c,2,2,0.422368421,0.42
job_t1,6c,2,3,0.421052632,0.42
job_t1,6c,2,5,0.420162539,0.42
job_t1,6c,2,10,0.420000054,0.42
job_t1,6c,2,20,0.42,0.42
job_t1,6c,3,1,0.427,0.42
job_t1,6c,3,2,0.423526316,0.42
job_t1,6c,3,3,0.421929825,0.42
job_t1,6c,3,5,0.420510836,0.42
job_t1,6c,3,10,0.420003572,0.42
job_t1,6c,3,20,0.42,0.42
job_t1,6c,4,1,0.426,0.42
job_t1,6c,4,2,0.423473684,0.42
job_t1,6c,4,3,0.421929825,0.42
job_t1,6c,4,5,0.420510836,0.42
job_t1,6c,4,10,0.420003572,0.42
job_t1,6c,4,20,0.42,0.42
job_t1,6d,1,1,0.845,0.7
job_t1,6d,1,2,0.782578947,0.7
job_t1,6d,1,3,0.747859649,0.7
job_t1,6d,1,5,0.718615196,0.7
job_t1,6d,1,10,0.706080614,0.7
job_t1,6d,1,20,0.7,0.7
job_t1,6d,2,1,0.8635,0.73
job_t1,6d,2,2,0.800947368,0.73
job_t1,6d,2,3,0.766622807,0.73
job_t1,6d,2,5,0.73871904,0.73
job_t1,6d,2,10,0.730178614,0.73
job_t1,6d,2,20,0.73,0.73
job_t1,6d,3,1,0.863,0.72
job_t1,6d,3,2,0.799105263,0.72
job_t1,6d,3,3,0.764035088,0.72
job_t1,6d,3,5,0.735383127,0.72
job_t1,6d,3,10,0.725067278,0.72
job_t1,6d,3,20,0.72,0.72
job_t1,6d,4,1,0.5525,0.55
job_t1,6d,4,2,0.550526316,0.55
job_t1,6d,4,3,0.550087719,0.55
job_t1,6d,4,5,0.550000645,0.55
job_t1,6d,4,10,0.55,0.55
job_t1,6d,4,20,0.55,0.55
job_t1,6e,1,1,4.3265,0.63
job_t1,6e,1,2,1.27226316,0.63
job_t1,6e,1,3,0.741596491,0.63
job_t1,6e,1,5,0.636959494,0.63
job_t1,6e,1,10,0.63105799,0.63
job_t1,6e,1,20,0.63,0.63
job_t1,6e,2,1,0.584,0.44
job_t1,6e,2,2,0.526105263,0.44
job_t1,6e,2,3,0.492631579,0.44
job_t1,6e,2,5,0.460750774,0.44
job_t1,6e,2,10,0.441734558,0.44
job_t1,6e,2,20,0.44,0.44
job_t1,6e,3,1,0.5805,0.43
job_t1,6e,3,2,0.522421053,0.43
job_t1,6e,3,3,0.488307018,0.43
job_t1,6e,3,5,0.455270253,0.43
job_t1,6e,3,10,0.433832027,0.43
job_t1,6e,3,20,0.43,0.43
job_t1,6e,4,1,0.4575,0.43
job_t1,6e,4,2,0.437105263,0.43
job_t1,6e,4,3,0.431842105,0.43
job_t1,6e,4,5,0.430168344,0.43
job_t1,6e,4,10,0.430000054,0.43
job_t1,6e,4,20,0.43,0.43
job_t1,6f,1,1,16.343,10.79
job_t1,6f,1,2,13.2315263,10.79
job_t1,6f,1,3,12.4031228,10.79
job_t1,6f,1,5,11.9561578,10.79
job_t1,6f,1,10,11.4953098,10.79
job_t1,6f,1,20,10.79,10.79
job_t1,6f,2,1,16.3415,10.73
job_t1,6f,2,2,13.2124737,10.73
job_t1,6f,2,3,12.3849737,10.73
job_t1,6f,2,5,11.9389138,10.73
job_t1,6f,2,10,11.4791416,10.73
job_t1,6f,2,20,10.73,10.73
job_t1,6f,3,1,18.966,12.93
job_t1,6f,3,2,15.4667895,12.93
job_t1,6f,3,3,14.5351404,12.93
job_t1,6f,3,5,13.9305863,12.93
job_t1,6f,3,10,13.3251528,12.93
job_t1,6f,3,20,12.93,12.93
job_t1,6f,4,1,16.463,10.82
job_t1,6f,4,2,13.3748947,10.82
job_t1,6f,4,3,12.5589123,10.82
job_t1,6f,4,5,12.1075368,10.82
job_t1,6f,4,10,11.6220662,10.82
job_t1,6f,4,20,10.82,10.82
job_t1,7a,1,1,3.4215,2.75
job_t1,7a,1,2,3.08373684,2.75
job_t1,7a,1,3,2.9422807,2.75
job_t1,7a,1,5,2.83366228,2.75
job_t1,7a,1,10,2.77158728,2.75
job_t1,7a,1,20,2.75,2.75
job_t1,7a,2,1,1.1125,0.95
job_t1,7a,2,2,1.06115789,0.95
job_t1,7a,2,3,1.0400614,0.95
job_t1,7a,2,5,1.01636803,0.95
job_t1,7a,2,10,0.983933133,0.95
job_t1,7a,2,20,0.95,0.95
job_t1,7a,3,1,1.1085,0.98
job_t1,7a,3,2,1.05784211,0.98
job_t1,7a,3,3,1.03871053,0.98
job_t1,7a,3,5,1.01905702,0.98
job_t1,7a,3,10,0.995801381,0.98
job_t1,7a,3,20,0.98,0.98
job_t1,7a,4,1,1.1035,0.92
job_t1,7a,4,2,1.04978947,0.92
job_t1,7a,4,3,1.02810526,0.92
job_t1,7a,4,5,1.00447175,0.92
job_t1,7a,4,10,0.971231841,0.92
job_t1,7a,4,20,0.92,0.92
job_t1,7b,1,1,3.1555,2.48
job_t1,7b,1,2,2.82821053,2.48
job_t1,7b,1,3,2.72385965,2.48
job_t1,7b,1,5,2.64663377,2.48
job_t1,7b,1,10,2.54789539,2.48
job_t1,7b,1,20,2.48,2.48
job_t1,7b,2,1,0.918,0.7
job_t1,7b,2,2,0.842421053,0.7
job_t1,7b,2,3,0.797008772,0.7
job_t1,7b,2,5,0.744905186,0.7
job_t1,7b,2,10,0.70727565,0.7
job_t1,7b,2,20,0.7,0.7
job_t1,7b,3,1,0.9165,0.7
job_t1,7b,3,2,0.840105263,0.7
job_t1,7b,3,3,0.794701754,0.7
job_t1,7b,3,5,0.743586171,0.7
job_t1,7b,3,10,0.707655448,0.7
job_t1,7b,3,20,0.7,0.7
job_t1,7b,4,1,0.9215,0.7
job_t1,7b,4,2,0.847210526,0.7
job_t1,7b,4,3,0.802508772,0.7
job_t1,7b,4,5,0.750265738,0.7
job_t1,7b,4,10,0.709113479,0.7
job_t1,7b,4,20,0.7,0.7
job_t1,7c,1,1,6.294,3.75
job_t1,7c,1,2,4.86910526,3.75
job_t1,7c,1,3,4.4845614,3.75
job_t1,7c,1,5,4.14081592,3.75
job_t1,7c,1,10,3.88991887,3.75
job_t1,7c,1,20,3.75,3.75
job_t1,7c,2,1,2.36,1.68
job_t1,7c,2,2,2.08215789,1.68
job_t1,7c,2,3,1.96335965,1.68
job_t1,7c,2,5,1.8465854,1.68
job_t1,7c,2,10,1.73865948,1.68
job_t1,7c,2,20,1.68,1.68
job_t1,7c,3,1,2.348,1.58
job_t1,7c,3,2,2.05773684,1.58
job_t1,7c,3,3,1.93183333,1.58
job_t1,7c,3,5,1.80354747,1.58
job_t1,7c,3,10,1.67522002,1.58
job_t1,7c,3,20,1.58,1.58
job_t1,7c,4,1,2.3105,1.61
job_t1,7c,4,2,2.05605263,1.61
job_t1,7c,4,3,1.94357895,1.61
job_t1,7c,4,5,1.82796246,1.61
job_t1,7c,4,10,1.70364881,1.61
job_t1,7c,4,20,1.61,1.61
job_t1,8a,1,1,1.3445,0.89
job_t1,8a,1,2,1.23668421,0.89
job_t1,8a,1,3,1.15732456,0.89
job_t1,8a,1,5,1.0462558,0.89
job_t1,8a,1,10,0.920629912,0.89
job_t1,8a,1,20,0.89,0.89
job_t1,8a,2,1,0.8385,0.68
job_t1,8a,2,2,0.799263158,0.68
job_t1,8a,2,3,0.780192982,0.68
job_t1,8a,2,5,0.760104489,0.68
job_t1,8a,2,10,0.730465046,0.68
job_t1,8a,2,20,0.68,0.68
job_t1,8a,3,1,0.835,0.67
job_t1,8a,3,2,0.793842105,0.67
job_t1,8a,3,3,0.773236842,0.67
job_t1,8a,3,5,0.750445046,0.67
job_t1,8a,3,10,0.717561378,0.67
job_t1,8a,3,20,0.67,0.67
job_t1,8a,4,1,0.8195,0.66
job_t1,8a,4,2,0.780210526,0.66
job_t1,8a,4,3,0.761754386,0.66
job_t1,8a,4,5,0.741184856,0.66
job_t1,8a,4,10,0.707004644,0.66
job_t1,8a,4,20,0.66,0.66
job_t1,8b,1,1,1.147,0.58
job_t1,8b,1,2,1.01494737,0.58
job_t1,8b,1,3,0.918298246,0.58
job_t1,8b,1,5,0.780201883,0.58
job_t1,8b,1,10,0.619771428,0.58
job_t1,8b,1,20,0.58,0.58
job_t1,8b,2,1,0.7275,0.56
job_t1,8b,2,2,0.656736842,0.56
job_t1,8b,2,3,0.624596491,0.56
job_t1,8b,2,5,0.59811597,0.56
job_t1,8b,2,10,0.57253096,0.56
job_t1,8b,2,20,0.56,0.56
job_t1,8b,3,1,0.726,0.56
job_t1,8b,3,2,0.655473684,0.56
job_t1,8b,3,3,0.623,0.56
job_t1,8b,3,5,0.595703689,0.56
job_t1,8b,3,10,0.569791617,0.56
job_t1,8b,3,20,0.56,0.56
job_t1,8b,4,1,0.726,0.56
job_t1,8b,4,2,0.653894737,0.56
job_t1,8b,4,3,0.621552632,0.56
job_t1,8b,4,5,0.595003225,0.56
job_t1,8b,4,10,0.569752322,0.56
job_t1,8b,4,20,0.56,0.56
job_t1,8c,1,1,4.9345,2.14
job_t1,8c,1,2,2.70152632,2.14
job_t1,8c,1,3,2.40585088,2.14
job_t1,8c,1,5,2.30379128,2.14
job_t1,8c,1,10,2.21820439,2.14
job_t1,8c,1,20,2.14,2.14
job_t1,8c,2,1,2.6375,2.2
job_t1,8c,2,2,2.41826316,2.2
job_t1,8c,2,3,2.34330702,2.2
job_t1,8c,2,5,2.28366099,2.2
job_t1,8c,2,10,2.23037882,2.2
job_t1,8c,2,20,2.2,2.2
job_t1,8c,3,1,2.8615,2.39
job_t1,8c,3,2,2.63331579,2.39
job_t1,8c,3,3,2.54746491,2.39
job_t1,8c,3,5,2.47568692,2.39
job_t1,8c,3,10,2.41787249,2.39
job_t1,8c,3,20,2.39,2.39
job_t1,8c,4,1,2.6665,2.21
job_t1,8c,4,2,2.43826316,2.21
job_t1,8c,4,3,2.35870175,2.21
job_t1,8c,4,5,2.29428599,2.21
job_t1,8c,4,10,2.23763098,2.21
job_t1,8c,4,20,2.21,2.21
job_t1,8d,1,1,3.579,0.96
job_t1,8d,1,2,1.29168421,0.96
job_t1,8d,1,3,1.05196491,0.96
job_t1,8d,1,5,1.00026961,0.96
job_t1,8d,1,10,0.967926941,0.96
job_t1,8d,1,20,0.96,0.96
job_t1,8d,2,1,1.119,0.89
job_t1,8d,2,2,1.03978947,0.89
job_t1,8d,2,3,0.999517544,0.89
job_t1,8d,2,5,0.96065338,0.89
job_t1,8d,2,10,0.925970632,0.89
job_t1,8d,2,20,0.89,0.89
job_t1,8d,3,1,1.17,0.93
job_t1,8d,3,2,1.07873684,0.93
job_t1,8d,3,3,1.03204386,0.93
job_t1,8d,3,5,0.986715041,0.93
job_t1,8d,3,10,0.949539176,0.93
job_t1,8d,3,20,0.93,0.93
job_t1,8d,4,1,1.1295,0.88
job_t1,8d,4,2,1.04847368,0.88
job_t1,8d,4,3,1.00619298,0.88
job_t1,8d,4,5,0.963490067,0.88
job_t1,8d,4,10,0.920522744,0.88
job_t1,8d,4,20,0.88,0.88
job_t1,9a,1,1,1.85,1.19
job_t1,9a,1,2,1.52642105,1.19
job_t1,9a,1,3,1.42505263,1.19
job_t1,9a,1,5,1.342867,1.19
job_t1,9a,1,10,1.25657483,1.19
job_t1,9a,1,20,1.19,1.19
job_t1,9a,2,1,1.302,1.09
job_t1,9a,2,2,1.20636842,1.09
job_t1,9a,2,3,1.17652632,1.09
job_t1,9a,2,5,1.15126548,1.09
job_t1,9a,2,10,1.12169456,1.09
job_t1,9a,2,20,1.09,1.09
job_t1,9a,3,1,1.309,1.1
job_t1,9a,3,2,1.20747368,1.1
job_t1,9a,3,3,1.17679825,1.1
job_t1,9a,3,5,1.15221169,1.1
job_t1,9a,3,10,1.1259361,1.1
job_t1,9a,3,20,1.1,1.1
job_t1,9a,4,1,1.0745,1
job_t1,9a,4,2,1.03531579,1
job_t1,9a,4,3,1.01970175,1
job_t1,9a,4,5,1.00796053,1
job_t1,9a,4,10,1.00117712,1
job_t1,9a,4,20,1,1
job_t1,9b,1,1,1.7965,1.1
job_t1,9b,1,2,1.59136842,1.1
job_t1,9b,1,3,1.47791228,1.1
job_t1,9b,1,5,1.33800955,1.1
job_t1,9b,1,10,1.17818734,1.1
job_t1,9b,1,20,1.1,1.1
job_t1,9b,2,1,0.874,0.76
job_t1,9b,2,2,0.818105263,0.76
job_t1,9b,2,3,0.791315789,0.76
job_t1,9b,2,5,0.771716976,0.76
job_t1,9b,2,10,0.765018565,0.76
job_t1,9b,2,20,0.76,0.76
job_t1,9b,3,1,0.8745,0.76
job_t1,9b,3,2,0.819526316,0.76
job_t1,9b,3,3,0.792122807,0.76
job_t1,9b,3,5,0.771146801,0.76
job_t1,9b,3,10,0.762547847,0.76
job_t1,9b,3,20,0.76,0.76
job_t1,9b,4,1,0.831,0.73
job_t1,9b,4,2,0.786736842,0.73
job_t1,9b,4,3,0.763929825,0.73
job_t1,9b,4,5,0.745599845,0.73
job_t1,9b,4,10,0.736112115,0.73
job_t1,9b,4,20,0.73,0.73
job_t1,9c,1,1,2.039,1.13
job_t1,9c,1,2,1.62873684,1.13
job_t1,9c,1,3,1.48855263,1.13
job_t1,9c,1,5,1.35972846,1.13
job_t1,9c,1,10,1.21457203,1.13
job_t1,9c,1,20,1.13,1.13
job_t1,9c,2,1,1.339,1.05
job_t1,9c,2,2,1.197,1.05
job_t1,9c,2,3,1.14545614,1.05
job_t1,9c,2,5,1.10216073,1.05
job_t1,9c,2,10,1.06841537,1.05
job_t1,9c,2,20,1.05,1.05
job_t1,9c,3,1,1.3435,1.05
job_t1,9c,3,2,1.196,1.05
job_t1,9c,3,3,1.14207018,1.05
job_t1,9c,3,5,1.09639254,1.05
job_t1,9c,3,10,1.06181131,1.05
job_t1,9c,3,20,1.05,1.05
job_t1,9c,4,1,0.9715,0.88
job_t1,9c,4,2,0.922157895,0.88
job_t1,9c,4,3,0.908780702,0.88
job_t1,9c,4,5,0.899389835,0.88
job_t1,9c,4,10,0.89048767,0.88
job_t1,9c,4,20,0.88,0.88
job_t1,9d,1,1,2.3805,1.6
job_t1,9d,1,2,1.98210526,1.6
job_t1,9d,1,3,1.85133333,1.6
job_t1,9d,1,5,1.75479812,1.6
job_t1,9d,1,10,1.67468223,1.6
job_t1,9d,1,20,1.6,1.6
job_t1,9d,2,1,1.977,1.65
job_t1,9d,2,2,1.87589474,1.65
job_t1,9d,2,3,1.82954386,1.65
job_t1,9d,2,5,1.78313854,1.65
job_t1,9d,2,10,1.72506132,1.65
job_t1,9d,2,20,1.65,1.65
job_t1,9d,3,1,2.0035,1.68
job_t1,9d,3,2,1.89136842,1.68
job_t1,9d,3,3,1.84257895,1.68
job_t1,9d,3,5,1.79574368,1.68
job_t1,9d,3,10,1.74415586,1.68
job_t1,9d,3,20,1.68,1.68
job_t1,9d,4,1,1.4395,1.18
job_t1,9d,4,2,1.36089474,1.18
job_t1,9d,4,3,1.3182807,1.18
job_t1,9d,4,5,1.26692337,1.18
job_t1,9d,4,10,1.20669451,1.18
job_t1,9d,4,20,1.18,1.18
job_t1,10a,1,1,1.462,0.93
job_t1,10a,1,2,1.17742105,0.93
job_t1,10a,1,3,1.07137719,0.93
job_t1,10a,1,5,0.995237358,0.93
job_t1,10a,1,10,0.952921096,0.93
job_t1,10a,1,20,0.93,0.93
job_t1,10a,2,1,1.0385,0.82
job_t1,10a,2,2,0.937105263,0.82
job_t1,10a,2,3,0.898640351,0.82
job_t1,10a,2,5,0.866987874,0.82
job_t1,10a,2,10,0.841043701,0.82
job_t1,10a,2,20,0.82,0.82
job_t1,10a,3,1,1.0445,0.82
job_t1,10a,3,2,0.938894737,0.82
job_t1,10a,3,3,0.899491228,0.82
job_t1,10a,3,5,0.866894995,0.82
job_t1,10a,3,10,0.838188259,0.82
job_t1,10a,3,20,0.82,0.82
job_t1,10a,4,1,0.8395,0.8
job_t1,10a,4,2,0.827157895,0.8
job_t1,10a,4,3,0.820666667,0.8
job_t1,10a,4,5,0.813165635,0.8
job_t1,10a,4,10,0.805611455,0.8
job_t1,10a,4,20,0.8,0.8
job_t1,10b,1,1,1.1905,0.47
job_t1,10b,1,2,0.829157895,0.47
job_t1,10b,1,3,0.677535088,0.47
job_t1,10b,1,5,0.556094556,0.47
job_t1,10b,1,10,0.485260452,0.47
job_t1,10b,1,20,0.47,0.47
job_t1,10b,2,1,0.8685,0.63
job_t1,10b,2,2,0.729473684,0.63
job_t1,10b,2,3,0.684964912,0.63
job_t1,10b,2,5,0.660009675,0.63
job_t1,10b,2,10,0.640178614,0.63
job_t1,10b,2,20,0.63,0.63
job_t1,10b,3,1,0.8735,0.63
job_t1,10b,3,2,0.733315789,0.63
job_t1,10b,3,3,0.68895614,0.63
job_t1,10b,3,5,0.665135449,0.63
job_t1,10b,3,10,0.646060967,0.63
job_t1,10b,3,20,0.63,0.63
job_t1,10b,4,1,0.675,0.63
job_t1,10b,4,2,0.665052632,0.63
job_t1,10b,4,3,0.658631579,0.63
job_t1,10b,4,5,0.649998065,0.63
job_t1,10b,4,10,0.638161467,0.63
job_t1,10b,4,20,0.63,0.63
job_t1,10c,1,1,2.346,1.99
job_t1,10c,1,2,2.22694737,1.99
job_t1,10c,1,3,2.17221053,1.99
job_t1,10c,1,5,2.1106766,1.99
job_t1,10c,1,10,2.02951303,1.99
job_t1,10c,1,20,1.99,1.99
job_t1,10c,2,1,2.3715,2.02
job_t1,10c,2,2,2.26510526,2.02
job_t1,10c,2,3,2.21085965,2.02
job_t1,10c,2,5,2.14571272,2.02
job_t1,10c,2,10,2.05917897,2.02
job_t1,10c,2,20,2.02,2.02
job_t1,10c,3,1,2.413,2.02
job_t1,10c,3,2,2.27868421,2.02
job_t1,10c,3,3,2.21526316,2.02
job_t1,10c,3,5,2.1456308,2.02
job_t1,10c,3,10,2.0578602,2.02
job_t1,10c,3,20,2.02,2.02
job_t1,10c,4,1,2.884,2.52
job_t1,10c,4,2,2.758,2.52
job_t1,10c,4,3,2.69973684,2.52
job_t1,10c,4,5,2.63280444,2.52
job_t1,10c,4,10,2.5499298,2.52
job_t1,10c,4,20,2.52,2.52
job_t1,11a,1,1,0.177,0.1
job_t1,11a,1,2,0.139263158,0.1
job_t1,11a,1,3,0.124570175,0.1
job_t1,11a,1,5,0.112145898,0.1
job_t1,11a,1,10,0.103442486,0.1
job_t1,11a,1,20,0.1,0.1
job_t1,11a,2,1,0.146,0.1
job_t1,11a,2,2,0.126842105,0.1
job_t1,11a,2,3,0.120535088,0.1
job_t1,11a,2,5,0.113310759,0.1
job_t1,11a,2,10,0.105487616,0.1
job_t1,11a,2,20,0.1,0.1
job_t1,11a,3,1,0.146,0.1
job_t1,11a,3,2,0.126263158,0.1
job_t1,11a,3,3,0.119763158,0.1
job_t1,11a,3,5,0.112665119,0.1
job_t1,11a,3,10,0.105379257,0.1
job_t1,11a,3,20,0.1,0.1
job_t1,11a,4,1,0.1285,0.1
job_t1,11a,4,2,0.12,0.1
job_t1,11a,4,3,0.113807018,0.1
job_t1,11a,4,5,0.106230005,0.1
job_t1,11a,4,10,0.100557276,0.1
job_t1,11a,4,20,0.1,0.1
job_t1,11b,1,1,0.19,0.09
job_t1,11b,1,2,0.147105263,0.09
job_t1,11b,1,3,0.126807018,0.09
job_t1,11b,1,5,0.108646156,0.09
job_t1,11b,1,10,0.0965581632,0.09
job_t1,11b,1,20,0.09,0.09
job_t1,11b,2,1,0.2395,0.11
job_t1,11b,2,2,0.201421053,0.11
job_t1,11b,2,3,0.176552632,0.11
job_t1,11b,2,5,0.148379128,0.11
job_t1,11b,2,10,0.12565075,0.11
job_t1,11b,2,20,0.11,0.11
job_t1,11b,3,1,0.2405,0.11
job_t1,11b,3,2,0.201789474,0.11
job_t1,11b,3,3,0.176736842,0.11
job_t1,11b,3,5,0.148401703,0.11
job_t1,11b,3,10,0.12565075,0.11
job_t1,11b,3,20,0.11,0.11
job_t1,11b,4,1,0.2395,0.11
job_t1,11b,4,2,0.201263158,0.11
job_t1,11b,4,3,0.176342105,0.11
job_t1,11b,4,5,0.148266254,0.11
job_t1,11b,4,10,0.125650209,0.11
job_t1,11b,4,20,0.11,0.11
job_t1,11c,1,1,0.516,0.1
job_t1,11c,1,2,0.273631579,0.1
job_t1,11c,1,3,0.197140351,0.1
job_t1,11c,1,5,0.15056953,0.1
job_t1,11c,1,10,0.11878483,0.1
job_t1,11c,1,20,0.1,0.1
job_t1,11c,2,1,0.1925,0.11
job_t1,11c,2,2,0.159157895,0.11
job_t1,11c,2,3,0.148824561,0.11
job_t1,11c,2,5,0.138461687,0.11
job_t1,11c,2,10,0.121857585,0.11
job_t1,11c,2,20,0.11,0.11
job_t1,11c,3,1,0.1915,0.11
job_t1,11c,3,2,0.158473684,0.11
job_t1,11c,3,3,0.148245614,0.11
job_t1,11c,3,5,0.138142415,0.11
job_t1,11c,3,10,0.121845678,0.11
job_t1,11c,3,20,0.11,0.11
job_t1,11c,4,1,0.1575,0.11
job_t1,11c,4,2,0.150789474,0.11
job_t1,11c,4,3,0.145877193,0.11
job_t1,11c,4,5,0.137632224,0.11
job_t1,11c,4,10,0.121842105,0.11
job_t1,11c,4,20,0.11,0.11
job_t1,11d,1,1,0.7095,0.1
job_t1,11d,1,2,0.329736842,0.1
job_t1,11d,1,3,0.214859649,0.1
job_t1,11d,1,5,0.155323142,0.1
job_t1,11d,1,10,0.121997554,0.1
job_t1,11d,1,20,0.1,0.1
job_t1,11d,2,1,0.2575,0.11
job_t1,11d,2,2,0.202578947,0.11
job_t1,11d,2,3,0.177517544,0.11
job_t1,11d,2,5,0.154267931,0.11
job_t1,11d,2,10,0.129276072,0.11
job_t1,11d,2,20,0.11,0.11
job_t1,11d,3,1,0.261,0.12
job_t1,11d,3,2,0.205894737,0.12
job_t1,11d,3,3,0.180675439,0.12
job_t1,11d,3,5,0.157607069,0.12
job_t1,11d,3,10,0.134384973,0.12
job_t1,11d,3,20,0.12,0.12
job_t1,11d,4,1,0.1795,0.11
job_t1,11d,4,2,0.164473684,0.11
job_t1,11d,4,3,0.155412281,0.11
job_t1,11d,4,5,0.143528122,0.11
job_t1,11d,4,10,0.124211122,0.11
job_t1,11d,4,20,0.11,0.11
job_t1,12a,1,1,0.8005,0.41
job_t1,12a,1,2,0.584368421,0.41
job_t1,12a,1,3,0.496236842,0.41
job_t1,12a,1,5,0.440238648,0.41
job_t1,12a,1,10,0.420679599,0.41
job_t1,12a,1,20,0.41,0.41
job_t1,12a,2,1,0.3275,0.28
job_t1,12a,2,2,0.312263158,0.28
job_t1,12a,2,3,0.305929825,0.28
job_t1,12a,2,5,0.298471362,0.28
job_t1,12a,2,10,0.288475286,0.28
job_t1,12a,2,20,0.28,0.28
job_t1,12a,3,1,0.3255,0.28
job_t1,12a,3,2,0.309684211,0.28
job_t1,12a,3,3,0.303131579,0.28
job_t1,12a,3,5,0.295635965,0.28
job_t1,12a,3,10,0.286540248,0.28
job_t1,12a,3,20,0.28,0.28
job_t1,12a,4,1,0.266,0.26
job_t1,12a,4,2,0.263473684,0.26
job_t1,12a,4,3,0.261929825,0.26
job_t1,12a,4,5,0.260510836,0.26
job_t1,12a,4,10,0.260003572,0.26
job_t1,12a,4,20,0.26,0.26
job_t1,12b,1,1,1.9855,0.34
job_t1,12b,1,2,0.531052632,0.34
job_t1,12b,1,3,0.431245614,0.34
job_t1,12b,1,5,0.387418731,0.34
job_t1,12b,1,10,0.362808028,0.34
job_t1,12b,1,20,0.34,0.34
job_t1,12b,2,1,0.336,0.18
job_t1,12b,2,2,0.275052632,0.18
job_t1,12b,2,3,0.248754386,0.18
job_t1,12b,2,5,0.219523994,0.18
job_t1,12b,2,10,0.18781317,0.18
job_t1,12b,2,20,0.18,0.18
job_t1,12b,3,1,0.3375,0.18
job_t1,12b,3,2,0.276947368,0.18
job_t1,12b,3,3,0.250763158,0.18
job_t1,12b,3,5,0.221113906,0.18
job_t1,12b,3,10,0.188192427,0.18
job_t1,12b,3,20,0.18,0.18
job_t1,12b,4,1,0.289,0.18
job_t1,12b,4,2,0.261263158,0.18
job_t1,12b,4,3,0.242429825,0.18
job_t1,12b,4,5,0.216331914,0.18
job_t1,12b,4,10,0.186439683,0.18
job_t1,12b,4,20,0.18,0.18
job_t1,12c,1,1,0.983,0.55
job_t1,12c,1,2,0.752736842,0.55
job_t1,12c,1,3,0.657412281,0.55
job_t1,12c,1,5,0.592748968,0.55
job_t1,12c,1,10,0.5608318,0.55
job_t1,12c,1,20,0.55,0.55
job_t1,12c,2,1,0.4545,0.38
job_t1,12c,2,2,0.428105263,0.38
job_t1,12c,2,3,0.415657895,0.38
job_t1,12c,2,5,0.401138416,0.38
job_t1,12c,2,10,0.384807097,0.38
job_t1,12c,2,20,0.38,0.38
job_t1,12c,3,1,0.453,0.37
job_t1,12c,3,2,0.424631579,0.37
job_t1,12c,3,3,0.411614035,0.37
job_t1,12c,3,5,0.396615712,0.37
job_t1,12c,3,10,0.37938914,0.37
job_t1,12c,3,20,0.37,0.37
job_t1,12c,4,1,0.3705,0.32
job_t1,12c,4,2,0.332842105,0.32
job_t1,12c,4,3,0.325789474,0.32
job_t1,12c,4,5,0.322830882,0.32
job_t1,12c,4,10,0.320433437,0.32
job_t1,12c,4,20,0.32,0.32
job_t1,13a,1,1,4.575,1.17
job_t1,13a,1,2,3.04857895,1.17
job_t1,13a,1,3,2.51799123,1.17
job_t1,13a,1,5,2.09715364,1.17
job_t1,13a,1,10,1.68358819,1.17
job_t1,13a,1,20,1.17,1.17
job_t1,13a,2,1,0.5385,0.38
job_t1,13a,2,2,0.496526316,0.38
job_t1,13a,2,3,0.469201754,0.38
job_t1,13a,2,5,0.4331637,0.38
job_t1,13a,2,10,0.393219868,0.38
job_t1,13a,2,20,0.38,0.38
job_t1,13a,3,1,0.5385,0.38
job_t1,13a,3,2,0.495789474,0.38
job_t1,13a,3,3,0.468394737,0.38
job_t1,13a,3,5,0.432680599,0.38
job_t1,13a,3,10,0.393181169,0.38
job_t1,13a,3,20,0.38,0.38
job_t1,13a,4,1,0.486,0.34
job_t1,13a,4,2,0.455315789,0.34
job_t1,13a,4,3,0.431859649,0.34
job_t1,13a,4,5,0.397570949,0.34
job_t1,13a,4,10,0.355882407,0.34
job_t1,13a,4,20,0.34,0.34
job_t1,13b,1,1,2.718,0.65
job_t1,13b,1,2,1.19489474,0.65
job_t1,13b,1,3,0.924166667,0.65
job_t1,13b,1,5,0.758173375,0.65
job_t1,13b,1,10,0.671607688,0.65
job_t1,13b,1,20,0.65,0.65
job_t1,13b,2,1,0.3115,0.26
job_t1,13b,2,2,0.288,0.26
job_t1,13b,2,3,0.277552632,0.26
job_t1,13b,2,5,0.269170537,0.26
job_t1,13b,2,10,0.262802615,0.26
job_t1,13b,2,20,0.26,0.26
job_t1,13b,3,1,0.3125,0.26
job_t1,13b,3,2,0.289210526,0.26
job_t1,13b,3,3,0.279219298,0.26
job_t1,13b,3,5,0.271317724,0.26
job_t1,13b,3,10,0.265437117,0.26
job_t1,13b,3,20,0.26,0.26
job_t1,13b,4,1,0.2615,0.25
